UA,Lat,Long,cycle,lst_max,lst_mean,lst_min,lst_sd,ndvi_max,ndvi_mean,ndvi_min,ndvi_sd,prec_max,prec_mean,prec_min,prec_sd,rad_mean,rad_sd,umid_mean,umid_sd,elevation_m
3427,-26.591394,-52.828834,cycle1,37.650000000000034,24.999465648854997,5.230000000000018,5.501181179615632,0.8023,0.7151536231884059,0.6005,0.0456017212353452,86.00411,5.299548,0.0,12.01041561331493,14.458331494127933,5.874962837342867,76.977013655278,8.93542153159124,596.0
3520,-26.547662,-53.413706,cycle1,39.73000000000002,25.620039062500027,6.890000000000043,5.5307701767903925,0.8273,0.7300985507246377,0.6181,0.0443278840262816,98.1575,5.414566,0.0,12.54255982402384,14.450823265817435,5.894343559170325,76.61447601008315,9.599771207843892,607.0
4000,-26.861249,-50.963991,cycle1,32.77000000000004,20.58518279569895,1.910000000000025,5.12281668352844,0.8274,0.7395028985507246,0.5447000000000001,0.0599657945276953,63.35773,4.7556186,0.0,10.712555665332774,13.694750958968129,5.643385890977281,81.11173178082808,8.575698541645867,1018.0
5000,-27.6909,-51.136681,cycle1,33.59000000000003,21.91514285714292,4.750000000000057,5.5080279518504645,0.8008000000000001,0.7059942028985507,0.4542,0.0599812697432846,90.383095,4.824987,0.0,11.135928582949973,13.630189095954412,5.8138386363448,79.21778368923334,7.887852642039694,914.0
6001,-26.308971,-53.285612,cycle1,34.610000000000014,23.15813868613143,8.510000000000048,5.073824070274188,0.8971,0.773226086956522,0.6976,0.0494420775212294,101.06092,5.449415,0.0,12.815733917387895,14.468812761707849,5.820985233220872,78.61426279165937,9.167887398643575,889.0
6002,-26.328532,-53.293898,cycle1,34.910000000000025,23.66438848920866,6.930000000000007,5.352766798193145,0.8301000000000001,0.6756521739130433,0.562,0.0603497574138624,92.68869,5.41874,0.0,12.526770395606466,14.468812761707849,5.820985233220872,78.61426279165937,9.167887398643575,850.0
6003,-26.400648,-53.298529,cycle1,35.370000000000005,23.80694545454551,9.250000000000057,5.1997090247896125,0.8673000000000001,0.731773913043478,0.6478,0.0443863722792111,93.60469,5.466327,0.0,12.579703604705244,14.521364449379089,5.868081295411001,77.74042861353917,9.333025551552923,857.0
6004,-26.432752,-53.301782,cycle1,33.33000000000004,22.554751773049706,3.9500000000000455,5.052000808830522,0.8904000000000001,0.7743782608695648,0.6996,0.0408256947705476,96.283165,5.502936,0.0,12.646219033301564,14.521364449379089,5.868081295411001,77.74042861353917,9.333025551552923,822.0
6005,-26.471861,-53.377456,cycle1,35.97000000000003,24.98407942238269,3.790000000000021,5.37935292307071,0.8273,0.7152072463768114,0.492,0.0653891080741789,99.24518,5.526638,0.0,12.86291554512194,14.462150038420193,5.863845031520297,76.74555190617295,9.742059039714814,608.0
7001,-26.469806,-52.571278,cycle1,37.63000000000005,25.233680297397832,10.370000000000005,5.313988188759879,0.8583000000000001,0.6723927536231883,0.5362,0.0870741618256249,86.29529,5.4112735,0.0,12.593822917127952,14.302706940703288,5.777833434106518,77.72281277271202,8.827907472959396,730.0
7002,-26.465317,-52.564086,cycle1,37.63000000000005,25.233680297397832,10.370000000000005,5.313988188759879,0.8583000000000001,0.6723927536231883,0.5362,0.0870741618256249,86.29529,5.4112735,0.0,12.593822917127952,14.302706940703288,5.777833434106518,77.72281277271202,8.827907472959396,724.0
8003,-27.717488,-48.527578,cycle1,32.75000000000006,20.821423220973838,8.310000000000002,4.169596464714645,0.8644000000000001,0.7625521739130434,0.4903,0.0733923713776403,170.65587,5.108843,0.0,13.964878365246465,13.918569981799177,5.900596608205517,81.70676554999454,7.236308958169671,198.0
8009,-27.449935,-48.6876,cycle1,37.89000000000004,22.232175732217623,7.270000000000039,4.660569249184017,0.8540000000000001,0.7984971014492752,0.2626,0.0748455955952288,98.601456,5.1787863,0.0,12.394833860252044,12.255046319698712,5.2569881915432415,82.82073058857715,6.357677489878715,67.0
8010,-26.349745,-48.563254,cycle1,35.77000000000004,22.00431635388741,10.670000000000016,4.098593478311448,0.8377,0.6768550724637682,0.3804,0.1068065426213849,163.34622,6.437847,0.0,15.62493089945737,12.473978652118808,5.629840837056431,82.00405263394646,7.037883144937219,10.0
8011,-26.030286,-48.801947,cycle1,33.33000000000004,23.83201892744481,11.410000000000023,4.393251890113956,0.8494,0.7611144927536235,0.3497,0.0887235558077852,212.49707,6.949197,0.0,17.40687937129747,11.520959970840268,5.27885172275001,85.74751534131173,6.089031294852609,20.0
8012,-26.393337,-48.610557,cycle1,31.610000000000014,22.202671755725213,11.79000000000002,3.9632293662245055,0.8352,0.7144130434782608,0.3974,0.0886748267679812,157.46295,6.209737,0.0,15.388743493834683,12.613502091388233,5.672021691788799,82.70803068590915,7.208047573541547,9.0
8013,-26.853616,-48.645008,cycle1,34.910000000000025,23.25388758782205,10.970000000000027,4.356635453475779,0.7895000000000001,0.7214014492753624,0.4922,0.0477552197397528,111.55812,4.621248,0.0,11.634709010664173,12.464408226548043,5.386080192410001,83.04872912841435,7.987860803702142,6.0
405,-27.36,-50.939998,cycle1,34.370000000000005,21.021205357142897,5.490000000000009,5.611030779122202,0.8398,0.7291115942028983,0.4326,0.0606147027083003,114.574585,4.826284,0.0,11.470506105369951,13.698330045726102,5.750821762879195,79.49262974059491,8.41080452731312,929.0
491,-27.179999,-51.659997,cycle1,35.13000000000005,22.57600375234527,4.250000000000057,5.240851367325137,0.8348,0.7302144927536234,0.6316,0.0543836139946503,83.268425,5.119596,0.0,11.292166831862389,14.33987398362565,5.7842205360206,76.94705371313593,8.528265433666407,800.0
938,-26.460001,-50.579998,cycle1,31.510000000000048,19.20640117994102,5.810000000000002,5.116016843837563,0.8766,0.756953623188406,0.2742,0.1017377782849145,64.324814,4.192751,0.0,9.792623314959757,12.941955844812885,5.555706986607928,83.12189789492827,8.631475994643715,1114.0
1056,-26.099996,-50.400004,cycle1,34.89000000000004,22.49424460431658,7.090000000000032,5.370855066151707,0.8448,0.6815942028985505,0.4169,0.0921114398850564,113.470474,4.698538,0.0,11.37167481347194,12.755957121525208,5.447244697552964,81.75794244434327,7.489129791540934,805.0
1021,-26.280002,-49.500003,cycle1,33.110000000000014,21.2449326145553,7.150000000000034,5.102148184890289,0.8051,0.6870246376811595,0.1487,0.1182793235459679,84.887955,4.594783,0.0,11.097097574938598,12.497875042986392,5.4941205874374575,84.61920836954214,8.025404090120494,831.0
2531,-26.954999,-52.740002,cycle1,35.23000000000002,24.476809269162256,7.970000000000027,5.436715741560337,0.8460000000000001,0.7563304347826085,0.6465000000000001,0.0418872029309275,91.94615,5.144456,0.0,12.064733665031522,14.517910688648495,6.098074624215122,75.6251233132785,9.135596081519518,525.0
3097,-26.729946,-52.740002,cycle1,36.75000000000006,25.941098265896,6.110000000000014,5.647397831038503,0.8343,0.6976130434782609,0.5870000000000001,0.0612159302773618,84.75024,5.33201,0.0,12.245254779774315,14.483795563534338,5.929590807720152,76.63808561076027,8.849876427206857,517.0
797,-26.729971,-49.949991,cycle1,30.79000000000002,20.138359133126965,6.930000000000007,4.879883084405061,0.8609,0.7401753623188408,0.1609,0.1313276016616527,76.61856,4.533754,0.0,10.360955392987826,12.432103269470428,5.4462584259880895,83.38803321533204,8.159502853372375,579.0
852,-26.64006,-49.949991,cycle1,32.25000000000006,20.78760736196321,5.710000000000036,5.003614930572012,0.8598,0.7220898550724637,0.1993,0.1271887689246141,78.867775,4.5101514,0.0,10.503684808186916,12.432103269470428,5.4462584259880895,83.38803321533204,8.159502853372375,643.0
21,-28.89,-49.860002,cycle1,34.81,22.355066079295167,7.970000000000027,4.887189211367301,0.8692000000000001,0.7526289855072463,0.6309,0.0636624160538349,95.07035,5.176013,0.0,12.422416271979822,13.505440290474985,5.767387838624395,83.23668778274062,8.084232444478372,308.0
214,-27.899998,-49.860002,cycle1,28.31,17.22848812095036,2.010000000000048,4.886136102070641,0.8697,0.7663710144927536,0.2745,0.0935108132962078,133.89389,4.8349237,0.0,11.9082710834772,13.294479285908777,5.701294643571905,83.83387201491396,9.089885829509374,1407.0
217,-27.9,-49.590005,cycle1,29.33000000000004,17.857314814814842,5.730000000000018,4.951027410488654,0.8735,0.7641434782608695,0.2538,0.1021375251886891,83.27961,4.7648096,0.0,11.243968630879404,13.0514867215252,5.591151881329838,84.45856010383247,8.403335693399013,1205.0
308,-27.630004,-49.590005,cycle1,30.650000000000038,19.119775561097292,6.810000000000002,4.845511813798067,0.8693000000000001,0.7845579710144931,0.5263,0.0672640253265388,95.35684,4.482798,0.0,10.558299688010823,12.7295659544019,5.55309534791182,83.7026505292228,7.479655707273675,630.0
142,-28.169936,-49.40998,cycle1,32.89000000000004,20.516831460674197,8.750000000000057,4.832340683065793,0.9083,0.8194202898550723,0.4006,0.0845150695416301,103.61957,4.684961,0.0,11.219429317137754,12.943611421068583,5.576733963098233,83.58848896779695,7.667021534127402,564.0
1049,-26.190004,-48.960004,cycle1,32.09000000000003,21.00472312703587,11.27000000000004,4.212659628410399,0.8959,0.7672420289855073,0.2243,0.1524031566162853,160.84038,6.2953,0.0,15.616477029896377,11.716302358054875,5.306537801012135,85.47753288037761,6.795776329128977,128.0
863,-26.639997,-48.960004,cycle1,33.170000000000016,22.015159420289898,9.450000000000044,4.522305945150182,0.8922,0.816272463768116,0.5930000000000001,0.0591876746963302,124.63169,5.1286488,0.0,12.53236367915802,11.835462173579993,5.19115412149541,83.38889338413058,6.870302667145291,349.0
384,-27.449998,-49.230036,cycle1,30.970000000000027,19.66418666666672,7.430000000000007,4.810979810650669,0.8613000000000001,0.7790405797101452,0.287,0.0922063491146615,72.09451,4.5023513,0.0,10.630358195481977,12.3757336365937,5.363190620472407,85.46080986916196,6.972423037763384,809.0
385,-27.449998,-49.140007,cycle1,31.850000000000023,20.122071611253237,7.090000000000032,4.737497969685505,0.8532000000000001,0.7685985507246377,0.257,0.0861712475884102,74.59708,4.423571,0.0,10.47849586169785,12.373332381799177,5.365151123173315,86.32291061180958,7.108802358373719,690.0
397,-27.359997,-51.659999,cycle1,34.55000000000001,23.793003802281387,6.430000000000007,5.46405127871361,0.8381000000000001,0.706685507246377,0.5940000000000001,0.0569856765002539,63.18209,4.6111307,0.0,10.21604087615236,14.375897833854,5.927668918818831,76.36138126365321,8.169875392571432,607.0
403,-27.359997,-51.120003,cycle1,38.31,23.057800829875525,6.2900000000000205,5.780463209353444,0.8332,0.6569579710144926,0.4704,0.0836286259252428,68.69763,5.0089493,0.0,11.551408922847678,13.625006432940737,5.668482429521116,79.50408902465617,7.911980507965021,968.0
857,-26.639996,-49.5,cycle1,31.57000000000005,19.89078740157482,6.410000000000025,4.790224123047666,0.8993,0.7818710144927535,0.3777,0.1173908584711508,113.28532,4.6932545,0.0,11.26780912876571,12.25795574618274,5.400324223079899,86.46371629902707,7.388179311960138,870.0
860,-26.639996,-49.229995,cycle1,32.85000000000002,21.20702005730662,7.310000000000002,4.826049925365378,0.8735,0.7792072463768116,0.3646,0.0955613564472611,116.28389,5.2960415,0.0,12.683712773370868,11.921412911479525,5.201863266819541,85.56894600869104,7.034926294407464,365.0
930,-26.460002,-52.200001,cycle1,34.89000000000004,23.018524590163977,8.53000000000003,4.9950668751561365,0.8726,0.7521289855072463,0.6337,0.058005899503684,93.24081,5.4633765,0.0,12.55167474229949,14.32453952517816,5.761577986854175,79.4090653591095,9.914270654879248,991.0
951,-26.460002,-49.40998,cycle1,31.03000000000003,19.66357142857146,6.670000000000016,4.724720980523545,0.8681000000000001,0.7704405797101448,0.1867,0.1337471390118952,100.876076,4.906727,0.0,11.45626415403686,12.341960062164476,5.443404122882011,85.8980409879984,7.564082573930721,862.0
1,-29.249849,-50.129826,cycle2,32.33000000000004,19.457807394668983,1.1300000000000523,5.428783096252192,0.9141,0.8552285714285712,0.3161,0.0558704540063758,105.75253,5.7853417,0.0,12.30750505115832,14.111390497609223,6.1470970594458,83.1035756149618,8.660486386531213,455.0
4,-29.159473,-49.952371,cycle2,38.59000000000003,23.737722602739773,5.830000000000041,5.1976145363287145,0.8258000000000001,0.679239130434783,0.2344,0.0813329375448724,110.62209,5.2891154,0.0,11.467917626476584,13.956934346592003,5.948453485744304,83.3029045704312,8.300560954948457,225.0
10,-29.070014,-49.86003,cycle2,36.81,22.716421136909563,6.990000000000009,4.868923899378117,0.8361000000000001,0.6941478260869562,0.2047,0.0865629682036071,129.20377,5.075605,0.0,11.107718692430549,14.05857434893945,5.903615118496181,82.59106443706438,7.747795785011938,45.0
15,-28.979503,-49.859074,cycle2,37.93000000000001,22.989218472468917,9.310000000000002,5.039359691791041,0.8774000000000001,0.7812335403726707,0.3109,0.0760436389457541,104.9731,5.069272,0.0,10.791855549740118,13.970976997609208,5.902763169020152,82.15281710578279,8.024353179407056,266.0
23,-28.894572,-49.680557,cycle2,35.670000000000016,24.81003565062392,9.390000000000043,4.568420548601938,0.9054,0.5460645962732921,0.1886,0.1901453090671467,80.274765,4.618439,0.0,9.852772575082064,13.888884212789185,5.748889490235103,82.0984756470117,7.438825890975974,157.0
28,-28.800001,-49.86001,cycle2,37.03000000000003,22.322643478260925,7.370000000000003,5.030644574814203,0.8916000000000001,0.8288894409937891,0.4827,0.0505995809307732,108.31658,5.1171503,0.0,10.922769117793427,14.072147178360424,5.93597930263049,81.30487359365567,8.476055617264805,283.0
30,-28.79995,-49.68009,cycle2,36.57000000000005,23.942698412698405,8.390000000000043,4.827850747888063,0.884,0.6766819875776398,0.4835,0.1029510411823105,93.25876,4.724603,0.0,10.258418153760916,13.876057556294642,5.800393338322768,81.83851470546097,7.928130382651633,72.0
37,-28.710079,-49.77012,cycle2,34.05000000000001,21.19935540069688,5.610000000000014,5.071317919254475,0.9057,0.8504701863354036,0.4758,0.0602302351227948,82.76637,5.0061445,0.0,10.613704689053616,14.033678042992632,5.920256356213131,81.31067292432732,8.505606223289814,427.0
39,-28.70792,-49.588646,cycle2,36.59000000000003,23.278782978723427,8.890000000000043,4.832394918311083,0.912,0.7708925465838511,0.5915,0.0649278553786725,74.69065,4.645699,0.0,10.083568048599473,13.813875722961305,5.778406217988167,81.62470695561615,7.807593671547908,71.0
40,-28.710759,-49.499466,cycle2,37.33000000000004,25.200436300174538,8.750000000000057,4.921233048094443,0.8643000000000001,0.622852795031056,0.408,0.113304964757823,76.15406,4.366696,0.0,9.417498293103732,13.729709358329114,5.713876665781422,81.0704913764226,7.542179284491655,40.0
41,-28.709167,-49.409071,cycle2,43.670000000000016,26.65706413730804,8.79000000000002,5.998913147456051,0.7110000000000001,0.6166583850931677,0.3721,0.0537415618787608,73.22424,4.242353,0.0,9.06368656365166,13.879531273822057,5.834621660250539,80.01645155616217,7.767939208942546,35.0
47,-28.619987,-49.59011,cycle2,33.97000000000003,20.838589285714296,5.610000000000014,5.128358148140605,0.9179,0.8648,0.4611,0.0606977533940156,100.282616,4.9085317,0.0,10.577990341289071,13.9128714436186,5.881045560749077,81.27604510123172,8.51186176254527,348.0
49,-28.621879,-49.408916,cycle2,41.27000000000004,25.20346020761246,9.950000000000044,5.714963131805708,0.7508,0.6800211180124222,0.3751,0.0455821085773016,104.573135,4.3778415,0.0,9.46478765909458,13.803779219048971,5.873622638283765,80.14438182893286,7.991567402349999,86.0
50,-28.617853,-49.315469,cycle2,41.75000000000006,25.61906764168193,10.590000000000032,5.5397931284339625,0.7962,0.6947484472049692,0.5218,0.0494523612981337,90.200294,4.1614923,0.0,9.109199285676423,13.58833026834476,5.733293209756286,79.4619161818988,7.969621283351801,58.0
51,-28.6193,-49.232084,cycle2,41.57000000000005,25.842365692742703,11.630000000000052,5.5156073441847,0.7952,0.6942043478260874,0.3989,0.0590080711900315,90.200294,4.1614923,0.0,9.109199285676423,13.58833026834476,5.733293209756286,79.4619161818988,7.969621283351801,36.0
58,-28.529238,-49.497344,cycle2,35.450000000000045,21.808091934085017,8.170000000000016,5.051533750950766,0.9046,0.8432472049689447,0.417,0.0593708568344362,97.72454,4.6883154,0.0,10.183698543718226,13.7361184436186,5.868222907638399,80.83334522643369,8.508054041863994,207.0
59,-28.526374,-49.412979,cycle2,37.51000000000005,22.95907301066453,9.110000000000014,5.12227858095906,0.9128,0.8507354037267081,0.5124000000000001,0.0410793466565755,99.574005,4.483288,0.0,9.67337656501932,13.628529573509049,5.848434788912515,80.31138319474239,8.289777224065425,437.0
69,-28.43901,-49.947676,cycle2,32.05000000000001,19.86358837031373,4.490000000000009,5.703927228051671,0.8652000000000001,0.7997925465838511,0.5519000000000001,0.0388568124003022,97.37126,5.181087,0.0,11.300613776273297,14.183375341114688,6.045266990984764,79.64442219405214,9.622160560830954,1101.0
70,-28.437969,-49.858788,cycle2,33.49000000000001,19.94355182926831,-0.3299999999999841,5.81644138913901,0.8584,0.7637776397515528,0.375,0.0523980121181396,106.06176,5.175409,0.0,11.220811853926968,14.158842262867443,6.023879282215817,80.24670208484204,9.385929006528936,1036.0
74,-28.443679,-49.498729,cycle2,32.13000000000005,20.256507515473075,4.490000000000009,5.261680577297622,0.8901,0.8067652173913041,0.3951,0.0954482112257508,95.47597,4.6607614,0.0,9.946275340767624,13.7361184436186,5.868222907638399,80.83334522643369,8.508054041863994,649.0
77,-28.440231,-49.229925,cycle2,37.450000000000045,23.513352793994976,7.970000000000027,5.389524244104473,0.8551000000000001,0.7621714285714288,0.5621,0.050710140150739,91.98782,4.124363,0.0,8.983596886995773,13.68840829729623,5.830510286081414,79.40039527621846,8.23273112494353,171.0
81,-28.440008,-48.870006,cycle2,37.71000000000004,24.41777011494253,5.4500000000000455,5.346336448299716,0.8520000000000001,0.7719571428571429,0.6458,0.0481757905675214,82.62369,4.262148,0.0,9.587957494125112,14.525511758172598,6.0166189831547126,78.87626201807139,7.818853127369407,116.0
85,-28.3502,-50.400054,cycle2,33.89000000000004,21.785934426229524,2.170000000000016,5.673405418695374,0.8575,0.7636409937888199,0.5883,0.0505270414925852,115.52886,5.290439,0.0,11.460336063614776,14.400241450660875,6.236761136152516,78.59664812185294,8.915104557637717,1023.0
87,-28.35029,-50.221382,cycle2,35.07000000000005,22.192410785091173,5.890000000000043,5.841906027646943,0.8171,0.7067496894409938,0.5486,0.0557341829209553,81.22699,5.173229,0.0,11.133828415575564,14.261183495261823,6.114501854908043,78.59472571873395,9.167326610773385,908.0
89,-28.348379,-50.040497,cycle2,35.35000000000002,21.92971984435802,3.910000000000025,5.623492129872807,0.8045,0.6871527950310558,0.4758,0.0676566799593333,89.0118,5.202409,0.0,11.347814731661948,14.144417210441778,6.0309931622211534,79.20650056952957,9.124917712346472,1267.0
95,-28.350039,-49.499967,cycle2,34.13000000000005,20.48191936897461,5.610000000000014,5.23118514954988,0.8984000000000001,0.8273993788819877,0.3653,0.0842775203384438,88.11813,4.6392193,0.0,10.007943281095528,13.604080683837722,5.804975586398756,81.27083889117442,8.474059464043542,500.0
97,-28.348173,-49.319101,cycle2,36.89000000000004,23.347094307561598,7.550000000000011,5.501835336205885,0.8526,0.7874434782608696,0.5612,0.0397863311566698,96.3563,4.329244,0.0,9.521212137156574,13.548089149408884,5.753888715338941,79.98175660474831,8.100045685853324,163.0
98,-28.352694,-49.231971,cycle2,39.57000000000005,24.26573604060916,9.970000000000027,5.775277032026675,0.8391000000000001,0.7510931677018634,0.509,0.045941284596083,91.22772,4.2744403,0.0,9.306996767410688,13.548089149408884,5.753888715338941,79.98175660474831,8.100045685853324,340.0
104,-28.260212,-50.670125,cycle2,31.450000000000045,20.24344857389803,4.770000000000039,5.27030004116776,0.9004000000000001,0.8294024844720496,0.6429,0.0441804978621013,103.54442,5.470274,0.0,11.668154774696353,14.365611101678054,6.25570437427995,79.96605487424414,9.286823691116194,780.0
113,-28.260661,-49.86161,cycle2,33.35000000000002,20.71610639938321,4.8700000000000045,5.454899295148717,0.8306,0.7392447204968947,0.2536,0.0575610137003651,105.17024,5.10962,0.0,11.070530320973123,13.80160053203806,5.876947056761666,80.06001690192826,9.564393658451944,1426.0
114,-28.260536,-49.76909,cycle2,31.730000000000015,19.588839009287938,4.110000000000014,5.315574716379543,0.8424,0.7588248447204969,0.3507,0.054108710485853,78.842255,5.0200286,0.0,10.606786977260157,13.91013101404116,5.935494517963962,81.02349433162959,9.432558912875065,1440.0
117,-28.260198,-49.499514,cycle2,30.83000000000004,19.54911111111115,3.2900000000000205,5.136211397774915,0.8520000000000001,0.7719683229813666,0.3739,0.0695617232707207,88.26787,4.673695,0.0,10.036793299279193,13.542722123587309,5.783921918935779,81.74367852220445,8.544339935789349,805.0
118,-28.259786,-49.411941,cycle2,35.690000000000055,23.155026178010505,9.430000000000009,5.05090739253571,0.8786,0.8108844720496896,0.6135,0.0414520430218332,94.60715,4.605298,0.0,10.091953393316798,13.370402508563853,5.722815457249932,81.66047238874758,8.254273234818413,337.0
119,-28.260778,-49.319129,cycle2,36.170000000000016,23.283372582001697,8.510000000000048,5.259630709721611,0.8629,0.7673080745341614,0.5667,0.0485269598823515,90.85487,4.5293956,0.0,9.656637972757892,13.380641184620194,5.67477038565492,80.62312977427199,8.069883329670036,287.0
122,-28.259529,-49.049247,cycle2,36.03000000000003,23.74826014913011,8.630000000000052,5.307006822464158,0.918,0.8007658385093167,0.5754,0.0490920571500989,87.86774,4.4763412,0.0,9.676685225011502,13.570732170535663,5.700840441364534,77.72814639835636,8.421791903862898,194.0
123,-28.262477,-48.959494,cycle2,38.81,24.9325436408978,8.130000000000052,5.564297290422892,0.8581000000000001,0.7620627329192547,0.6097,0.0461287178573661,128.30304,4.4156938,0.0,9.688935629220444,13.77209772922112,5.76189256004313,78.05331005824557,7.980680838844012,400.0
134,-28.169917,-50.130437,cycle2,36.170000000000016,21.945425361155724,4.57000000000005,5.858908290799564,0.8194,0.7170869565217396,0.436,0.0565436819327604,85.47436,4.9851046,0.0,10.82775594449641,13.981250303556024,5.978313964893982,79.2373008827619,9.718413344985894,1045.0
137,-28.169123,-49.86203,cycle2,32.81,20.09456916996047,4.210000000000036,5.27117495135064,0.8391000000000001,0.7506509316770186,0.5306000000000001,0.0483874658042604,75.15575,4.922205,0.0,10.54426229428895,13.777157508563862,5.87506423176262,80.42178635540827,9.694281042400862,1381.0
139,-28.169105,-49.68004,cycle2,31.77000000000004,20.0137371338084,4.410000000000025,5.285564197338623,0.8517,0.7573043478260868,0.3826,0.0583714262053426,78.271286,4.7528095,0.0,10.124507802977522,13.702037636106862,5.8657950565709855,82.02049698141849,9.450680379609128,1436.0
140,-28.170285,-49.590092,cycle2,31.650000000000038,19.55455335968381,1.910000000000025,5.493558093962276,0.8298000000000001,0.7250273291925464,0.4657,0.058381786902555,74.9865,4.6915803,0.0,9.952297012661656,13.603180680707847,5.8236538559253805,82.21188231894783,9.04719293152205,1612.0
141,-28.172088,-49.495816,cycle2,32.27000000000004,19.983493761140835,6.110000000000014,4.934091606987701,0.9182,0.8570931677018635,0.4632,0.0664982623639082,95.320045,4.5497046,0.0,9.84454827847401,13.558732583681232,5.770562082612867,82.24548374635475,8.54100728820465,941.0
143,-28.170117,-49.32228,cycle2,35.85000000000002,22.61969594594599,8.610000000000014,5.077135342486866,0.8814000000000001,0.8200552795031055,0.5722,0.0418168929290428,95.12921,4.524155,0.0,9.78131892763533,13.265034582898735,5.636735911577955,81.42525522389306,8.088234005214822,334.0
146,-28.169306,-49.049919,cycle2,37.35000000000002,24.097815899581622,9.050000000000011,5.189559602690091,0.8768,0.7843844720496899,0.5867,0.043801807386349,95.56753,4.4644556,0.0,9.825405736444514,13.327430782429264,5.5970441944749805,79.2148527490252,8.422394122580627,261.0
147,-28.168458,-48.958318,cycle2,39.49000000000001,24.757927031509137,7.810000000000002,5.49086576178225,0.8413,0.7640577639751555,0.6759000000000001,0.0421161329053438,108.70497,4.5408025,0.0,10.090209269353029,13.48382674878292,5.633856445664634,78.82953437676763,8.006373221262407,75.0
148,-28.16948,-48.870237,cycle2,36.25000000000006,22.378745819398027,4.350000000000023,5.094866597970048,0.9151,0.8687546583850935,0.5816,0.0456065484432577,102.40289,4.402568,0.0,10.069697674518943,13.858031916232065,5.793987423217784,80.06753716702079,7.625515843652389,625.0
165,-28.082521,-49.591097,cycle2,29.450000000000045,18.267882352941225,2.930000000000007,4.964353898869088,0.8567,0.7693944099378885,0.3492,0.0650645109861631,84.988716,4.6236567,0.0,9.749090737479092,13.619845566466816,5.818918058224838,82.81929938905373,8.887367555523959,1491.0
166,-28.082899,-49.498262,cycle2,28.69000000000005,17.761038251366134,2.9700000000000277,4.998138726097291,0.8802000000000001,0.7958571428571427,0.4055,0.0690081323088556,81.535645,4.5305586,0.0,9.575140422311756,13.568838037515317,5.780651662917324,82.71708455686252,8.328061286994195,1508.0
167,-28.080325,-49.40999,cycle2,29.69000000000005,18.326021220159213,3.230000000000018,4.896944977325655,0.8927,0.8037732919254653,0.4885,0.0588086757424432,97.09662,4.4996395,0.0,9.99969852736787,13.465566300426106,5.766501532626869,82.72854182489357,8.10410606271116,1121.0
170,-28.080499,-49.136915,cycle2,36.150000000000034,23.23284784377544,5.830000000000041,5.278784042783048,0.9012,0.8176608695652177,0.6597000000000001,0.0375463294331373,126.613014,4.5739183,0.0,10.261383842665852,13.284062719831438,5.595543887745199,80.69636070629551,7.975075069399097,301.0
172,-28.080691,-48.960733,cycle2,37.29000000000002,23.632531223980017,9.430000000000009,5.357860334570489,0.8977,0.8014919254658388,0.7108,0.0373921737172101,123.00615,4.5291533,0.0,10.420667678099266,13.42185183485493,5.6325490292566505,80.68037222551754,7.670203015125581,288.0
173,-28.079961,-48.869911,cycle2,35.690000000000055,21.53898701298699,4.57000000000005,5.057916063419378,0.9154,0.8562403726708071,0.4348,0.0556872348173306,111.71598,4.502662,0.0,10.552407426177483,13.63443809776572,5.716504501969569,81.39072805294703,7.446755635353667,585.0
174,-28.079979,-48.780013,cycle2,38.63000000000005,23.347069726390128,10.590000000000032,4.92841528317516,0.8756,0.8135149068322981,0.512,0.043217937113489,111.07463,4.416725,0.0,10.50035123948594,13.664726822335345,5.719477800479171,82.05519112544934,7.043430870829002,194.0
175,-28.080009,-48.690006,cycle2,38.610000000000014,23.89750000000001,10.07000000000005,4.797384121361987,0.8833000000000001,0.8051894409937889,0.6182000000000001,0.0375966639898457,113.74159,4.3933306,0.0,10.754307864898486,13.819668676012972,5.778238623274612,82.2336020442531,6.817494364764738,155.0
177,-27.990802,-50.758215,cycle2,33.29000000000002,21.230000000000004,4.990000000000009,5.49867809327667,0.8604,0.7750906832298137,0.547,0.0494801143333402,91.10593,5.378259,0.0,11.599186096466592,14.293792800426148,6.23485356789549,80.31650143670781,9.45723723488799,856.0
188,-27.990133,-49.767671,cycle2,32.43000000000001,19.86700680272112,2.3100000000000023,5.296929275368311,0.8099000000000001,0.7048000000000001,0.212,0.072525367590237,76.666306,4.748376,0.0,10.214967556245838,13.568766319987931,5.832955979667612,82.78493622980875,9.556780861366198,1286.0
191,-28.012936,-49.491881,cycle2,31.33000000000004,19.784897610921515,3.390000000000043,5.403090782744803,0.8645,0.7875142857142858,0.4089,0.0508913418756642,91.74483,4.4423523,0.0,9.626626478017284,13.513310346592018,5.777044318559744,83.2113822796976,8.388271130412997,1003.0
192,-27.992173,-49.41219,cycle2,30.510000000000048,18.791788194444443,2.4700000000000277,5.15551355989401,0.9014,0.8151844720496898,0.5337000000000001,0.0483436078222077,105.993324,4.4254575,0.0,9.825911554514104,13.51188782155287,5.776905451418945,83.23346693044303,8.164211233094793,1484.0
193,-27.988858,-49.320053,cycle2,31.510000000000048,19.35168888888889,4.850000000000023,5.00982831296979,0.9034,0.8288813664596273,0.389,0.0868912057711792,95.13085,4.3933854,0.0,9.851858780492774,13.40134444596603,5.714200026268936,83.11922460516044,7.955102383378276,1513.0
