system:index,Lat,Long,UA,altitude,ciclo,lst_max,lst_mean,lst_min,lst_sd,ndvi_max,ndvi_mean,ndvi_min,ndvi_sd,prec_max,prec_mean,prec_min,prec_sd,.geo
1_2_000000000000000001a9_0,-26.861249,-50.963991,4000,1018,ciclo1,25.482000000000028,21.21824242424245,14.283333333333355,3.7071936541851174,0.8721833333333334,0.8191427777777777,0.73565,0.03892187140626067,634.4819903373718,433.95019535223645,297.58729219436646,103.50374224227188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.965917644521056,-26.864118571594293]}"
1_2_000000000000000001aa_0,-27.6909,-51.136681,5000,914,ciclo1,27.995000000000044,22.26592171717175,14.325000000000031,4.498782074436228,0.7061000000000001,0.6455768055555555,0.5953833333333334,0.03804567943091953,737.062851190567,440.2800387640794,299.75025177001953,120.36711251504455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.136597548503765,-27.690568632984252]}"
1_2_000000000000000001ab_0,-26.308971,-53.285612,6001,889,ciclo1,27.702727272727294,22.336497474747503,15.542727272727312,3.930160371496033,0.8163,0.6321609722222222,0.50884,0.10063328709942077,843.9890551567078,494.46002645293873,324.8933572769165,147.51310537177588,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.28357107754942,-26.30716309544019]}"
1_2_000000000000000001ac_0,-26.328532,-53.293898,6002,850,ciclo1,26.30400000000003,21.788553030303063,15.268333333333374,3.7878080534632774,0.8798166666666667,0.8509337499999999,0.8169666666666666,0.021286400024050762,843.9890551567078,494.46002645293873,324.8933572769165,147.51310537177588,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.292554230390614,-26.325129401122577]}"
1_2_000000000000000001ad_0,-26.400648,-53.298529,6003,857,ciclo1,28.186363636363662,23.485362794612826,16.23727272727276,4.088013201791821,0.8602833333333334,0.81586625,0.7617200000000001,0.02571620475682523,834.63205909729,498.13474820057553,323.46109104156494,145.55646836509874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.30153738323181,-26.39699462385214]}"
1_2_000000000000000001ae_0,-26.432752,-53.301782,6004,822,ciclo1,27.760909090909127,22.957815656565685,15.760909090909117,4.038963419972455,0.8863,0.8570298611111111,0.8255166666666667,0.017847666701664554,844.9991297721863,502.54177031914395,318.1839017868042,149.45851120557566,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.30153738323181,-26.432927235216923]}"
1_2_000000000000000001af_0,-26.471861,-53.377456,6005,608,ciclo1,29.451666666666696,24.520464646464674,17.318333333333367,3.948479245333774,0.8596166666666667,0.8220538888888891,0.7681166666666667,0.02832379021747667,840.3275165557861,504.305722763141,317.2342653274536,147.99122452176172,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.373402605961374,-26.4688598465817]}"
1_2_000000000000000001b0_0,-26.469806,-52.571278,7001,730,ciclo1,29.317272727272755,24.12813383838387,16.901666666666703,4.119294334354893,0.8603500000000001,0.7671668055555557,0.709825,0.04795579286860459,783.6455731391907,493.7787190377712,346.12646102905273,130.3568789834518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.573902003095,-26.4688598465817]}"
1_2_000000000000000001b1_0,-26.465317,-52.564086,7002,724,ciclo1,28.764545454545488,24.105643939393968,16.963333333333367,3.99790114008388,0.8030000000000003,0.7210265277777778,0.65885,0.047010006374030334,783.6455731391907,493.7787190377712,346.12646102905273,130.3568789834518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.564918850253804,-26.4688598465817]}"
1_2_000000000000000001b2_0,-27.717488,-48.527578,8003,198,ciclo1,24.962000000000028,21.04938131313134,16.395000000000028,3.0097161311580303,0.9087833333333334,0.8310161111111111,0.6595,0.07292586833157008,644.9818153381348,466.18191971381503,181.6524977684021,156.590954038439,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.53148322455715,-27.717518091507838]}"
1_2_000000000000000001b3_0,-27.449935,-48.6876,8009,67,ciclo1,29.03600000000003,24.410596801346827,18.225000000000026,3.7910803557055397,0.8174000000000001,0.7802048611111112,0.6531,0.043130753300918284,685.206995010376,463.9008219440778,195.1785454750061,152.35071595951453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.68419682285747,-27.44802350627198]}"
1_2_000000000000000001b4_0,-26.349745,-48.563254,8010,10,ciclo1,27.25400000000003,22.247413299663325,17.78833333333336,3.0966121230504204,0.8740996436208127,0.7741973271565491,0.6930700545702592,0.0502072329068241,1227.1721138954163,572.9830358028412,214.8129186630249,287.0279825016604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.567415835921935,-26.352078859646163]}"
1_2_000000000000000001b5_0,-26.030286,-48.801947,8011,20,ciclo1,28.88714285714288,24.727837301587325,18.853333333333367,3.5608025533189473,0.8645166666666667,0.7983433333333334,0.7236833333333333,0.045397008161330216,1386.2995595932007,634.1141898433367,290.2914671897888,300.8801248298355,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.80097780979301,-26.028685357363138]}"
1_2_000000000000000001b6_0,-26.393337,-48.610557,8012,9,ciclo1,27.174000000000024,22.573267255892286,18.085000000000022,2.908696699436045,0.8209530528052806,0.6726465077741527,0.5445278282411231,0.07467741678877092,1195.7349338531494,566.6384755770365,211.10100078582764,277.9328724589736,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.61233160012791,-26.39699462385214]}"
1_2_000000000000000001b7_0,-26.853616,-48.645008,8013,6,ciclo1,28.52272727272731,23.722085437710472,18.126666666666697,3.4406319187622687,0.8336166666666668,0.7685880555555556,0.6891333333333334,0.04898895978154882,698.1430983543396,418.15479894479114,182.1073179244995,148.92502243543058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.64826421149269,-26.855135418753097]}"
1_2_000000000000000001ba_0,-27.36,-50.939998,405,929,ciclo1,28.44333333333336,22.26341035353538,14.800909090909123,4.491831951925426,0.8373166666666667,0.7282402777777778,0.6607166666666667,0.05479283816167701,628.1805725097656,433.75868081549805,314.444495677948,101.86394159729218,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.93896818599747,-27.358191977860027]}"
1_2_000000000000000001bb_0,-27.179999,-51.659997,491,800,ciclo1,28.43727272727276,22.493330808080838,15.225000000000032,4.023066734663335,0.8289333333333334,0.7213058333333334,0.6372500000000001,0.06012384852404684,683.7733237743378,467.16314492623013,313.48296070098877,126.8259136661147,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.65762041329309,-27.178528921036126]}"
1_2_000000000000000001bd_0,-26.460001,-50.579998,938,1114,ciclo1,24.95000000000003,20.284107744107775,14.49909090909094,3.596043700659709,0.8252,0.7459391666666666,0.6491833333333333,0.05993105362932168,601.5530512332916,382.58852058649063,261.8180410861969,98.7650244265195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.57964207234966,-26.459876693740508]}"
1_2_000000000000000001be_0,-26.099996,-50.400004,1056,805,ciclo1,28.204000000000025,22.867487193362223,16.26800000000003,4.079373326556524,0.7748833333333334,0.6519425000000001,0.59806,0.04912016330209028,650.3679780960083,431.48846094806987,267.1443843841553,118.11887676820068,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.39997901552576,-26.100550580092698]}"
1_2_000000000000000001c0_0,-26.280002,-49.500003,1021,831,ciclo1,27.315000000000026,21.86668855218858,16.540909090909132,3.670467985402604,0.7908166666666666,0.7097634722222222,0.5629833333333334,0.06367449378319152,682.7734804153442,419.2739268044631,229.35357439517975,132.6959763188466,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.50166373140623,-26.280213636916603]}"
1_2_0000000000000000019b_0,-26.954999,-52.740002,2531,525,ciclo1,29.323333333333363,24.2664671717172,16.7416666666667,4.388142572754609,0.8165833333333334,0.7758697222222223,0.7265666666666667,0.030702314138209362,723.23717212677,477.4311885635058,293.95638847351074,131.5475207758691,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.73559875423651,-26.953950100006242]}"
1_2_000000000000000001a2_0,-26.729946,-52.740002,3097,517,ciclo1,31.18166666666669,25.67119444444447,17.65333333333336,4.5313870905845794,0.7892833333333334,0.7170473611111111,0.6518,0.037645720549288955,767.4998669624329,486.5905989209811,275.63043689727783,134.695001884894,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.73559875423651,-26.729371278976362]}"
1_2_00000000000000000102_0,-26.729971,-49.949991,797,579,ciclo1,25.730000000000036,20.712898569023604,14.690000000000024,3.63505571780554,0.8229000000000001,0.7463161111111112,0.5985600000000001,0.06279703198095582,611.9427471160889,413.7050472299258,245.34298706054688,110.58820264842666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.95082137346599,-26.729371278976362]}"
1_2_00000000000000000112_0,-26.64006,-49.949991,852,643,ciclo1,26.400000000000027,21.457889249639276,15.18666666666669,3.729313639899511,0.8502333333333333,0.7351522222222222,0.6015166666666667,0.08311256472659234,622.8027291297913,418.559845606486,248.54064226150513,113.7900337926965,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.95082137346599,-26.63953975056441]}"
1_2_00000000000000000004_0,-28.89,-49.860002,21,308,ciclo1,26.971666666666696,22.31900126262629,15.5266666666667,3.850557153383674,0.8905166666666667,0.8489247222222223,0.7593,0.03888075753382744,786.1226437091827,479.10977577666443,243.51736754179,157.8089761139587,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.86098984505404,-28.89431111370441]}"
1_2_00000000000000000046_0,-27.899998,-49.860002,214,1407,ciclo1,22.41250000000003,17.72842929292932,11.511666666666704,3.735429474871129,0.8487833333333334,0.7883634722222223,0.7091666666666666,0.042769069942315344,636.6833667755127,442.36726346611977,266.7081708908081,113.88156736749588,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.86098984505404,-27.89718114833174]}"
1_2_00000000000000000047_0,-27.9,-49.590005,217,1205,ciclo1,22.365000000000034,18.285540404040436,12.41166666666669,3.546710835611701,0.83535,0.7738211111111113,0.669,0.051549786746212266,578.6310739517212,429.9293218056361,240.1230914592743,105.27046109521925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.59149525981819,-27.89718114833174]}"
1_2_0000000000000000005f_0,-27.630004,-49.590005,308,630,ciclo1,24.60000000000003,20.09674410774414,13.620909090909125,3.949900708148208,0.8496499999999999,0.7884141666666667,0.6746000000000001,0.04743343039197047,568.5149898529053,405.90367309252423,242.32967066764832,107.72940572992182,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.59149525981819,-27.627686563095885]}"
1_2_0000000000000000002c_0,-28.169936,-49.40998,142,564,ciclo1,25.94250000000003,20.67340782828286,14.863333333333363,3.6377953767191973,0.8901666666666667,0.839123888888889,0.67425,0.061433667627854766,647.500636100769,427.5026840567589,204.87392139434814,131.8698733620674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.41183220299428,-28.166675733567597]}"
1_2_00000000000000000150_0,-26.190004,-48.960004,1049,128,ciclo1,28.242500000000028,24.12452146464649,18.505000000000024,3.3125557954937555,0.8396833333333334,0.7706255555555557,0.6398,0.05835458183371358,1200.7791585922241,570.6958540876707,268.60654067993164,255.4346563338521,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.96267456093452,-26.19038210850465]}"
1_2_000000000000000001bf_0,-26.639997,-48.960004,863,349,ciclo1,26.272500000000022,22.19745683020686,16.9116666666667,3.34075521849021,0.9126500000000001,0.8524795833333334,0.760175,0.047588085110689904,976.8586845397949,481.7410798370838,204.92937755584717,199.38865834711925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.96267456093452,-26.63953975056441]}"
1_2_0000000000000000007e_0,-27.449998,-49.230036,384,809,ciclo1,26.061428571428603,20.80674699374702,14.610000000000023,3.740877601296387,0.8294666666666667,0.7714347222222223,0.6409,0.053424551098796465,598.2158489227295,406.35460791985196,225.867356300354,116.89515332968338,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.23216914617038,-27.44802350627198]}"
1_2_0000000000000000007f_0,-27.449998,-49.140007,385,690,ciclo1,27.265555555555594,21.651057659932693,15.696666666666701,3.8976933186171285,0.7892166666666668,0.7394684722222222,0.62048,0.048523484136162115,626.525857925415,413.6221324503422,226.28101444244385,120.6092210044143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.14233761775843,-27.44802350627198]}"
1_2_000000000000000001b8_0,-27.359997,-51.659999,397,607,ciclo1,28.67666666666669,23.533518518518548,15.491666666666694,4.348675392518398,0.80605,0.7631583333333335,0.7066500000000001,0.0344069662816051,723.8853549957275,420.7656859954198,298.50839281082153,130.21163092070412,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.65762041329309,-27.358191977860027]}"
1_2_000000000000000001b9_0,-27.359997,-51.120003,403,968,ciclo1,29.092000000000024,23.07593771043774,15.353333333333353,4.31566180594166,0.8717666666666668,0.7233319444444444,0.63655,0.06986121210231366,653.8906157016754,457.0666177670161,312.2726266384125,111.29751886193222,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.11863124282137,-27.358191977860027]}"
1_2_00000000000000000115_0,-26.639996,-49.5,857,870,ciclo1,26.3266666666667,20.837451779701812,15.851818181818208,3.5422239666271884,0.8813166666666667,0.785326388888889,0.5827,0.07658282174243783,746.8154773712158,431.7628714243571,226.60021781921387,147.6568519983764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.50166373140623,-26.63953975056441]}"
1_2_00000000000000000117_0,-26.639996,-49.229995,860,365,ciclo1,27.107500000000037,22.259976851851885,15.51333333333337,3.8852320678987984,0.8972333333333334,0.7926413888888888,0.58855,0.08081664278382834,1072.7141828536987,499.6127504309018,209.59367609024048,218.84454435362048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.23216914617038,-26.63953975056441]}"
1_2_000000000000000001bc_0,-26.460002,-52.200001,930,991,ciclo1,28.74200000000003,22.653455387205415,15.708333333333362,3.969488872336367,0.8252,0.7325477777777779,0.6606166666666667,0.055249538448437045,828.4735207557678,495.0574940641721,353.0351405143738,130.5407882778653,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.1966095837648,-26.459876693740508]}"
1_2_00000000000000000130_0,-26.460002,-49.40998,951,862,ciclo1,24.518000000000036,20.582155062530095,15.693333333333351,3.27684214650436,0.8557166666666668,0.7817141666666667,0.6372500000000001,0.05742492977349412,845.4451208114624,447.7388038635254,222.91984462738037,171.95822091443443,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.41183220299428,-26.459876693740508]}"
2_00000000000000000000_0,-29.249849,-50.129826,1,455,ciclo2,26.59880000000003,20.592925396543905,14.38629629629633,3.7571994964068303,0.8983285714285715,0.8784486441798941,0.841007142857143,0.014961636401431992,1691.7226445525885,1232.2778364811093,774.8537392981816,247.4552884704116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.1304844302899,-29.25363722735222]}"
2_00000000000000000001_0,-29.159473,-49.952371,4,225,ciclo2,27.950800000000026,22.989149838206007,16.722857142857173,3.790997696953824,0.8689,0.8189935185185185,0.763388888888889,0.03351963383797946,1509.3405794203281,1126.5816221759499,688.7037619688781,236.8089820041987,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.95082137346599,-29.163805698940266]}"
2_00000000000000000002_0,-29.070014,-49.86003,10,45,ciclo2,27.226153846153867,23.18403921050772,17.48481481481484,3.3881315075359577,0.8652285714285716,0.8030843584656085,0.755,0.03384106013554197,1466.8933683037758,1081.1038033353761,661.7159843697445,242.9216703633863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.86098984505404,-29.073974170528313]}"
2_00000000000000000003_0,-28.979503,-49.859074,15,266,ciclo2,28.490000000000027,23.590057570483477,17.41222222222226,3.8040004112103056,0.856157142857143,0.7871366732804234,0.7253071428571429,0.0413585663176156,1442.8882083892822,1079.7548950709606,672.2772964416654,230.7896062569662,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.86098984505404,-28.975159489275168]}"
2_00000000000000000005_0,-28.894572,-49.680557,23,157,ciclo2,28.113076923076953,24.103570433163213,18.61428571428574,3.279956259462104,0.9000428571428571,0.8664624669312171,0.8002555555555556,0.02745778816992857,1472.825941324234,990.4473203418942,553.1215074904612,264.29178156446545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.68132678823014,-28.89431111370441]}"
2_00000000000000000006_0,-28.890081,-49.320126,27,3,ciclo2,29.31814814814818,24.214038345672076,17.978571428571456,3.976221324279195,0.6910150028522533,0.6293940486205497,0.5073374215630347,0.05351792808789547,1430.4007420539856,848.5212074610366,504.0288732734043,234.82412373627872,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.32200067458233,-28.89431111370441]}"
2_00000000000000000007_0,-28.800001,-49.86001,28,283,ciclo2,27.38000000000003,22.68508674033967,17.353703703703736,3.4903371572405044,0.9068500000000002,0.8778043650793651,0.8285214285714285,0.022843319105023307,1474.9886169433594,1089.9529759588336,679.157717165981,246.70252897724913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.86098984505404,-28.80447958529246]}"
2_00000000000000000008_0,-28.79995,-49.68009,30,72,ciclo2,28.23428571428574,24.531892279942312,18.896428571428604,3.340178587824298,0.82405,0.731751521164021,0.6240857142857144,0.062200200558782004,1614.8804168701172,1018.5117655176524,523.3600332222995,290.13767574291546,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.68132678823014,-28.795496432451262]}"
2_00000000000000000009_0,-28.805127,-49.218004,35,9,ciclo2,31.166296296296323,25.59290572082242,18.682142857142885,4.419324655982263,0.5351428571428571,0.47367238756613755,0.41898571428571435,0.03230610608393713,1456.3540172576904,853.2435231502944,474.5116939675063,241.4098156445546,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.214202840487985,-28.80447958529246]}"
2_0000000000000000000a_0,-28.710079,-49.77012,37,427,ciclo2,26.54680000000003,21.83227584681403,16.457142857142887,3.3527224572684777,0.9060142857142858,0.8823676587301588,0.8504285714285716,0.015440861888278437,1588.437563419342,1066.3088312864775,596.0317004421231,270.97424329412695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.771158316642094,-28.70566490403931]}"
2_0000000000000000000b_0,-28.70792,-49.588646,39,71,ciclo2,28.098888888888922,23.63029118535788,17.417142857142885,3.7119711691662043,0.8665214285714287,0.8106883597883598,0.7342642857142857,0.04304302411974444,1581.8695182800293,960.0192396152567,507.02209914579,275.73236854636303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.59149525981819,-28.70566490403931]}"
2_0000000000000000000c_0,-28.710759,-49.499466,40,40,ciclo2,30.59666666666669,26.143482874814424,19.51000000000003,3.961829355560414,0.7527214285714287,0.6900239417989419,0.6212,0.04360262248442453,1545.911512374878,930.1061789282006,499.86677633359795,270.46618988447085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.50166373140623,-28.714648056880506]}"
2_0000000000000000000d_0,-28.709167,-49.409071,41,35,ciclo2,35.04120000000003,28.211932010890376,19.797857142857172,5.153646499909222,0.5759785714285715,0.5449362433862435,0.48107142857142865,0.027807765688210907,1521.0333404541016,903.6212158676195,525.2558858129632,256.02855726185874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.41183220299428,-28.70566490403931]}"
2_0000000000000000000e_0,-28.619987,-49.59011,47,348,ciclo2,26.765000000000033,22.199925044091746,16.95928571428575,3.3375785045098474,0.8992714285714286,0.8743025462962963,0.8346642857142857,0.01683895875873353,1615.3028726577759,1012.6490181514528,582.0627716230229,270.4066958603154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.59149525981819,-28.615833375627357]}"
2_0000000000000000000f_0,-28.621879,-49.408916,49,86,ciclo2,31.218148148148178,25.630976355340877,18.9614285714286,4.178461988807709,0.7780285714285714,0.7320658352312698,0.6634500000000001,0.03626323546497428,1575.1400299072266,932.480200216863,515.3513604365289,270.66200661625834,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.41183220299428,-28.624816528468553]}"
2_00000000000000000010_0,-28.617853,-49.315469,50,58,ciclo2,32.45320000000003,26.58030352186803,19.18857142857146,4.507447710481402,0.741657142857143,0.6777153769841271,0.5916142857142858,0.0433992090563435,1639.3214478492737,900.0411933258196,505.43087240331806,287.38956987859484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.31301752174114,-28.615833375627357]}"
2_00000000000000000011_0,-28.6193,-49.232084,51,36,ciclo2,32.09720000000002,26.759839285405985,19.902592592592626,4.200059770068858,0.7460785714285716,0.6909867724867724,0.6192000000000001,0.0402180113700145,1650.0147233009338,884.0700576127583,480.7369741754592,293.3504459357325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.23216914617038,-28.615833375627357]}"
2_00000000000000000012_0,-28.529238,-49.497344,58,207,ciclo2,28.024814814814842,23.117584913758478,17.590000000000032,3.566419928601139,0.8970357142857145,0.8654196097883599,0.8228142857142859,0.021032272290800243,1657.5098581314087,998.6111941998146,574.7003894024529,276.64721998042694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.50166373140623,-28.526001847215408]}"
2_00000000000000000013_0,-28.526374,-49.412979,59,437,ciclo2,28.041200000000032,22.98966625627462,16.997142857142887,3.7061356932891307,0.874207142857143,0.8296650132275133,0.7601777777777778,0.03354792913461021,1700.775179862976,954.9403269478838,522.93299366883,297.3924501420535,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.41183220299428,-28.526001847215408]}"
2_00000000000000000014_0,-28.43901,-49.947676,69,1101,ciclo2,26.037500000000026,20.708590895215924,13.356666666666694,4.413374028491534,0.8488,0.8158692791005291,0.7797642857142856,0.02278474265696215,1540.9458961188793,1115.4466154997838,726.9097329378128,232.80901344448964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.95082137346599,-28.436170318803455]}"
2_00000000000000000015_0,-28.437969,-49.858788,70,1036,ciclo2,25.623333333333356,20.282389806409405,12.672222222222254,4.55240292440688,0.8163785714285715,0.7708123015873015,0.7140857142857143,0.03364208725393241,1539.324607372284,1102.8762989503155,699.0176062583923,237.6198967695326,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.86098984505404,-28.436170318803455]}"
2_00000000000000000016_0,-28.443679,-49.498729,74,649,ciclo2,26.41181818181821,21.031504744223938,14.840000000000028,3.786244831059992,0.8857785714285714,0.843146164021164,0.79595,0.02449874207454672,1619.4229879379272,982.0848747872515,601.6908251144923,269.15949355960737,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.50166373140623,-28.445153471644648]}"
2_00000000000000000017_0,-28.440231,-49.229925,77,171,ciclo2,31.11333333333336,25.123757012297276,18.112222222222254,4.410426312152998,0.7913142857142859,0.7138002314814815,0.6369571428571429,0.05023752371497013,1678.1865620613098,907.8156200652738,492.84513699723175,307.1760495118995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.23216914617038,-28.436170318803455]}"
2_00000000000000000018_0,-28.440008,-48.870006,81,116,ciclo2,29.92785714285716,24.666501349589783,18.813571428571457,3.784345277792081,0.8310214285714287,0.7768634920634923,0.7043666666666667,0.04509361445859641,1447.8041515350342,915.0106218225943,566.630578143755,230.9604573188893,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.87284303252257,-28.436170318803455]}"
2_00000000000000000019_0,-28.3502,-50.400054,85,1023,ciclo2,28.163076923076957,22.709515776467256,15.372222222222247,4.459596840736175,0.8440142857142858,0.7773008597883598,0.729057142857143,0.037968439219981484,1592.7371091842651,1115.3816721390758,743.5829468369484,254.91523320402788,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.39997901552576,-28.346338790391503]}"
2_0000000000000000001a_0,-28.35029,-50.221382,87,908,ciclo2,28.01800000000002,22.735904529206735,14.501111111111136,4.658918421253646,0.7726071428571427,0.7108853505291005,0.6306857142857142,0.04518106392216038,1539.1640195399523,1096.3623252931866,758.0892676832154,247.567700194634,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.22031595870185,-28.346338790391503]}"
2_0000000000000000001b_0,-28.348379,-50.040497,89,1267,ciclo2,26.854000000000028,22.177598608450083,14.576666666666698,4.273988082978102,0.8084214285714285,0.7569198082010581,0.6990500000000001,0.034452057853568106,1607.272469997406,1098.4827632288604,710.8635289669037,257.0797319291061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.04065290187795,-28.346338790391503]}"
2_0000000000000000001c_0,-28.350039,-49.499967,95,500,ciclo2,27.185833333333363,22.09328652358253,16.376428571428594,3.5787526632600315,0.8864071428571431,0.8537040674603175,0.8104000000000001,0.022132776200165884,1605.9991989135742,991.861566007774,635.6282480955124,264.83863276302117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.50166373140623,-28.346338790391503]}"
2_0000000000000000001d_0,-28.348173,-49.319101,97,163,ciclo2,29.239629629629658,23.708078332327503,16.689230769230804,4.408277739026226,0.8526642857142857,0.8108673280423281,0.7444142857142858,0.032215232075077344,1635.7029678821564,942.5322458842226,551.0650527081452,286.8304695683994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.32200067458233,-28.346338790391503]}"
2_0000000000000000001e_0,-28.352694,-49.231971,98,340,ciclo2,29.242800000000024,23.72164768894555,16.833076923076963,4.366768219886368,0.8155714285714287,0.7764387896825399,0.7169642857142856,0.03173272635281004,1659.3834156990051,926.0403306593167,530.0929142291425,295.9734053154256,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.23216914617038,-28.3553219432327]}"
2_0000000000000000001f_0,-28.260212,-50.670125,104,780,ciclo2,25.43148148148152,20.39087739297742,13.432400000000028,4.165271817834495,0.8797857142857142,0.8399376984126986,0.7921714285714286,0.02931576579235147,1592.7466991506517,1165.1683270102174,774.1755244731903,254.11754662861097,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.66947360076161,-28.25650726197955]}"
2_00000000000000000020_0,-28.260661,-49.86161,113,1426,ciclo2,25.42833333333336,20.518025327718476,13.25222222222225,4.14780478187687,0.7712214285714286,0.7234370039682539,0.6615428571428572,0.03705890952642569,1551.4699063301086,1088.349075531393,655.4588807821274,254.0477435815889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.86098984505404,-28.25650726197955]}"
2_00000000000000000021_0,-28.260536,-49.76909,114,1440,ciclo2,24.91560000000003,19.93127900816309,12.952222222222254,4.0546258532026025,0.7952285714285715,0.7653039682539684,0.7271142857142859,0.02317457770709236,1568.524600982666,1069.2661124506267,638.9407624006271,255.48960427794108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.771158316642094,-28.25650726197955]}"
2_00000000000000000022_0,-28.260198,-49.499514,117,805,ciclo2,25.593636363636392,20.586902867502896,15.278888888888922,3.3318540675744486,0.8897142857142857,0.8552970238095239,0.8045285714285715,0.028622706896453343,1572.6556572914124,995.4970738667568,628.9489889144897,257.835818332111,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.50166373140623,-28.25650726197955]}"
2_00000000000000000023_0,-28.259786,-49.411941,118,337,ciclo2,29.030769230769256,24.01341024870194,18.05285714285718,3.7402815553822917,0.8170714285714287,0.7680272817460319,0.7151928571428571,0.03095480988431402,1640.7975001335144,980.928471464882,620.6856189378304,270.0953979186991,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.41183220299428,-28.25650726197955]}"
2_00000000000000000024_0,-28.260778,-49.319129,119,287,ciclo2,29.193846153846177,24.170846663213357,17.54928571428574,4.030352551116557,0.8001928571428573,0.7358490740740741,0.6400785714285713,0.05175413060752763,1668.1023106575012,964.7612094785496,579.7338260221295,290.68117391146944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.32200067458233,-28.25650726197955]}"
