system:index,Lat,Long,UA,ciclo,lst_max,lst_mean,lst_min,lst_sd,ndvi_max,ndvi_mean,ndvi_min,ndvi_sd,prec_max,prec_mean,prec_min,prec_sd,rad_mean,rad_sd,umid_mean,umid_sd,.geo
1_2_00000000000000000184_0,-27.134312,-52.199248,2083,ciclo2,36.190000000000055,23.63054145516076,5.170000000000016,5.693256471473455,0.8771,0.7757968944099382,0.3875,0.0578077907689298,97.352516,5.786424,0.0,12.085455501667916,14.891395270692172,6.124162178533329,76.75028201534239,9.190931310060082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.21457588944718,-27.151579462512537]}"
1_2_00000000000000000185_0,-27.135001,-51.975002,2088,ciclo2,35.870000000000005,23.26545667447307,7.270000000000039,5.335561894694888,0.8932,0.8094037267080747,0.41540000000000005,0.05046980634568989,86.34427,5.515573,0.0,11.564635476633772,14.726858722961365,5.983155858214151,75.93633193145575,9.504361570242649,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.9899970684173,-27.151579462512537]}"
1_2_00000000000000000186_0,-27.1348,-51.481073,2099,ciclo2,36.150000000000034,23.689376000000063,8.010000000000048,5.601898643372844,0.8150000000000001,0.7284422360248447,0.2952,0.05201448632397316,87.66134,5.0297422,0.0,10.722454237283497,14.619898021083367,5.889839930303926,76.93008491902191,9.105100884855272,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.49592366215157,-27.151579462512537]}"
1_2_00000000000000000187_0,-27.135004,-51.434998,2100,ciclo2,35.170000000000016,23.166433121019097,6.090000000000032,5.349465954979986,0.8778,0.7836602484472052,0.32180000000000003,0.059529358360144,87.66134,5.0297422,0.0,10.722454237283497,14.619898021083367,5.889839930303926,76.93008491902191,9.105100884855272,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.451007897945594,-27.151579462512537]}"
1_2_00000000000000000188_0,-27.135814,-51.389733,2101,ciclo2,35.710000000000036,23.136405023547937,5.670000000000016,5.506511782017609,0.8701000000000001,0.7536770186335403,0.2617,0.06819480249083185,91.497955,5.086491,0.0,10.850696114645604,14.449788421709378,5.839865776733445,76.64782687878095,9.262762242654215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.40609213373962,-27.151579462512537]}"
1_2_00000000000000000189_0,-27.087986,-53.681889,2166,ciclo2,39.53000000000003,25.35901385493078,8.610000000000014,5.864181377898817,0.8450000000000001,0.7529267080745344,0.6727000000000001,0.03599043654505443,107.91855,5.479015,0.0,11.384819878436579,14.540524100113096,6.111460410651705,75.85634546276665,10.455942342794499,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.6967961082444,-27.10666369830656]}"
1_2_0000000000000000018a_0,-27.088608,-53.509047,2170,ciclo2,37.450000000000045,24.291037376048838,-0.16999999999995907,5.684528401691139,0.8588,0.7742515527950314,0.446,0.047458078402555,108.68513,5.493814,0.0,11.558190609596599,14.719643791818907,6.178819225464077,75.1515119835661,10.267684855057206,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.517133051420494,-27.10666369830656]}"
1_2_0000000000000000018b_0,-27.089044,-53.415137,2172,ciclo2,37.55000000000001,24.01844410876134,4.510000000000048,5.753104218873604,0.8234,0.751687577639752,0.6073000000000001,0.040816264200977975,108.44172,5.4531555,0.0,11.48429854736531,14.819066106372906,6.230533351370246,75.43056642085286,9.93310074600378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.42730152300854,-27.10666369830656]}"
1_2_0000000000000000018c_0,-27.091454,-53.100085,2179,ciclo2,39.190000000000055,24.885085374907185,1.7300000000000182,5.861181438783469,0.8428,0.7554726708074534,0.531,0.048904954070298344,91.08002,5.410357,0.0,11.212719436069714,14.856865110285279,6.2494917836741335,75.53374330263651,9.782412592902148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.11289117356671,-27.10666369830656]}"
1_2_0000000000000000018d_0,-27.090285,-52.379403,2194,ciclo2,36.23000000000002,23.610536149472026,7.8700000000000045,5.7382198932748,0.8592000000000001,0.7639124223602485,0.2652,0.06692315771264448,103.01808,5.9969287,0.0,12.376341491144002,14.714793458485612,6.079067654033838,76.3217357124376,9.584884944224596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.39423894627109,-27.10666369830656]}"
1_2_0000000000000000018e_0,-27.092684,-52.332856,2195,ciclo2,35.650000000000034,23.464497959183706,8.130000000000052,5.515890108289912,0.8641000000000001,0.7793583850931678,0.2687,0.05520476570368256,102.43396,6.078964,0.0,12.542769304621077,14.739124354416722,6.041580930225612,76.46921163455757,9.50734382695973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.34932318206511,-27.10666369830656]}"
1_2_0000000000000000018f_0,-27.091425,-51.391889,2216,ciclo2,34.49000000000001,22.838354632587894,5.990000000000009,5.340409532056705,0.8736,0.7770540372670806,0.42000000000000004,0.05534891358693201,95.16981,5.195519,0.0,11.141308848996621,14.529486066466795,5.843288789880427,77.15737878329122,9.276712058886764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.40609213373962,-27.10666369830656]}"
1_2_00000000000000000190_0,-27.043878,-53.684991,2281,ciclo2,39.610000000000014,25.659783174327817,8.010000000000048,5.874465836896193,0.8436,0.7523478260869564,0.5888,0.04480154457042248,112.708305,5.8572907,0.0,12.309358425794906,14.540524100113096,6.111460410651705,75.85634546276665,10.455942342794499,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.6967961082444,-27.061747934100584]}"
1_2_00000000000000000191_0,-27.047439,-53.415968,2287,ciclo2,38.83000000000004,24.92581014729954,2.5100000000000477,5.640325070140225,0.8547,0.7628260869565217,0.5109,0.05283710878551919,97.999435,5.5067105,0.0,11.611913761811945,14.819066106372906,6.230533351370246,75.43056642085286,9.93310074600378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.42730152300854,-27.061747934100584]}"
1_2_00000000000000000192_0,-27.043863,-53.099622,2294,ciclo2,39.910000000000025,24.885280373831815,4.07000000000005,5.792587633743593,0.8243,0.7493465838509314,0.6093000000000001,0.048448958902800425,96.85347,5.4905267,0.0,11.357300413987167,14.856865110285279,6.2494917836741335,75.53374330263651,9.782412592902148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.11289117356671,-27.061747934100584]}"
1_2_00000000000000000193_0,-27.045031,-52.379575,2310,ciclo2,36.650000000000034,23.711505546751244,8.210000000000036,5.631595153895954,0.8535,0.7574863354037268,0.30610000000000004,0.05450634186920264,130.42531,6.287559,0.0,12.955155917513322,14.714793458485612,6.079067654033838,76.3217357124376,9.584884944224596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.39423894627109,-27.061747934100584]}"
1_2_00000000000000000194_0,-26.997446,-53.235783,2406,ciclo2,40.170000000000016,25.16485294117644,5.170000000000016,5.742254286610877,0.8645,0.7850080745341613,0.6433,0.04639751007342493,102.886604,5.5346828,0.0,11.540644418482007,14.65181711185022,6.089982684714676,74.89397498347326,10.21187224828874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.24763846618463,-27.01683216989461]}"
1_2_00000000000000000195_0,-26.998713,-52.876348,2414,ciclo2,38.57000000000005,24.948684807256242,5.230000000000018,5.616703554086428,0.8502000000000001,0.7796118012422361,0.6521,0.04521346385919393,91.90167,5.639004,0.0,11.863425221454653,14.698744507781388,6.1060838376914575,75.21315529847028,10.076760915864924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.88831235253683,-27.01683216989461]}"
1_2_00000000000000000196_0,-27.0,-52.380002,2425,ciclo2,36.110000000000014,23.8668131868132,6.53000000000003,5.435555618652839,0.8559,0.7663447204968945,0.4237,0.048141188445256715,128.53299,6.435937,0.0,13.280211339513698,14.661040978829861,6.009592038233603,75.70668869779375,9.937083763530744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.39423894627109,-27.01683216989461]}"
1_2_00000000000000000197_0,-26.956534,-53.685675,2510,ciclo2,38.83000000000004,25.047547169811324,8.050000000000011,5.79635744914924,0.8362,0.7504732919254655,0.6014,0.043202958487618535,89.90626,5.4825387,0.0,11.226920750900375,14.619292167405785,6.09723846308418,76.01658919032684,10.83280962791277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.6967961082444,-26.97191640568863]}"
1_2_00000000000000000198_0,-26.954985,-53.595452,2512,ciclo2,39.89000000000004,25.43928213689481,5.730000000000018,5.868255961719347,0.8514,0.7640136645962731,0.5148,0.04942803727824669,86.515884,5.514793,0.0,11.222135587651056,14.491442919361962,6.03270126130205,75.41795717499559,10.728441651695013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.60696457983244,-26.97191640568863]}"
1_2_00000000000000000199_0,-26.955692,-53.459905,2515,ciclo2,39.51000000000005,25.367255546425664,6.990000000000009,5.735997536176754,0.8684000000000001,0.7443142857142859,0.42500000000000004,0.05887435812274685,119.61868,5.5647173,0.0,11.707581954947285,14.543157498391686,6.050140214598117,75.20612627237993,10.466198183973255,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.47221728721451,-26.97191640568863]}"
1_2_0000000000000000019a_0,-26.953829,-52.783777,2530,ciclo2,35.450000000000045,24.074006092917028,7.050000000000011,5.36543807753493,0.8756,0.8025937888198758,0.6947,0.038596753780792206,107.77839,5.6578226,0.0,11.854633658211359,14.675777249565387,6.100703667049203,74.6972603887999,10.38008303677409,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.79848082412487,-26.97191640568863]}"
1_2_0000000000000000019c_0,-26.909576,-53.641385,2623,ciclo2,38.63000000000005,24.41966273187186,7.03000000000003,5.74780903085876,0.8441000000000001,0.7731583850931681,0.6201,0.042235522064956336,91.44712,5.51895,0.0,11.347059534938815,14.768761615762632,6.127970103173349,76.23309618809564,11.245923586433188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.65188034403842,-26.927000641482657]}"
1_2_0000000000000000019d_0,-26.909251,-52.651533,2645,ciclo2,38.110000000000014,24.49217160212609,6.770000000000039,5.433249179900205,0.8618,0.7909987577639752,0.4849,0.05032203743762126,119.16137,5.750452,0.0,11.955683376494473,14.668396093070902,6.032908270041719,75.211927432134,10.129603194486547,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.66373353150695,-26.927000641482657]}"
1_2_0000000000000000019e_0,-26.773474,-52.51587,2987,ciclo2,37.01000000000005,24.394911742133566,6.930000000000007,5.431972526572039,0.8875000000000001,0.7973708074534168,0.48900000000000005,0.04544923403647249,104.881355,6.0262074,0.0,12.295088523976302,14.452815882585728,5.8939486862529105,74.95816895084475,10.655698283883304,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.52898623888902,-26.792253348864726]}"
1_2_0000000000000000019f_0,-26.251303,-50.228433,3001,ciclo2,31.350000000000023,20.517656250000037,4.470000000000027,5.077034252248314,0.9068,0.7743018633540372,0.09380000000000001,0.13052490563228533,57.264652,4.2594137,0.0,8.557128964905836,13.220009898235196,5.585842787773331,81.44863065497697,8.093748642751171,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.23828226438424,-26.253264178393014]}"
1_2_000000000000000001a0_0,-26.247251,-50.228881,3002,ciclo2,31.350000000000023,20.517656250000037,4.470000000000027,5.077034252248314,0.9068,0.7743018633540372,0.09380000000000001,0.13052490563228533,57.264652,4.2594137,0.0,8.557128964905836,13.220009898235196,5.585842787773331,81.44863065497697,8.093748642751171,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.23828226438424,-26.253264178393014]}"
1_2_000000000000000001a1_0,-26.72888,-53.410384,3082,ciclo2,39.55000000000001,25.346170555108625,8.930000000000007,5.621968529464933,0.8537,0.7678006211180127,0.4248,0.05895516297874029,106.97215,5.7555118,0.0,12.218169787604737,14.62328905238231,5.972573882977744,74.77889693880198,11.00749548799868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.42730152300854,-26.74733758465875]}"
1_2_000000000000000001a3_0,-26.68552,-53.279252,3197,ciclo2,39.210000000000036,25.725977382875612,7.390000000000043,5.724195590598191,0.8499,0.750926086956522,0.6039,0.055186090066805804,103.66443,5.5795994,0.0,11.514515737091548,14.646938342679642,5.968752603715239,75.4546975177361,10.591317855709821,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.292554230390614,-26.702421820452777]}"
1_2_000000000000000001a4_0,-26.640546,-53.280557,3309,ciclo2,40.97000000000003,26.319704236610708,10.170000000000016,5.65000044499401,0.8472000000000001,0.740394409937888,0.605,0.0506465394309345,105.30181,5.628851,0.0,11.719086338997041,14.646938342679642,5.968752603715239,75.4546975177361,10.591317855709821,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.292554230390614,-26.6575060562468]}"
1_2_000000000000000001a5_0,-26.59188,-53.418026,3414,ciclo2,38.93000000000001,25.184412489728874,7.050000000000011,5.562301889037524,0.8459,0.7651608695652177,0.5196000000000001,0.05395074723480669,103.138,5.8056965,0.0,12.070119802838688,14.591291021865889,5.923912543415951,75.2792909021377,11.05317546633163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.42730152300854,-26.612590292040824]}"
1_2_000000000000000001a6_0,-26.595782,-53.32693,3416,ciclo2,40.97000000000003,25.669439999999966,3.0500000000000114,5.571459155948535,0.8139000000000001,0.731996894409938,0.5672,0.05384692984478811,115.601524,5.73593,0.0,11.86657743770748,14.619274698704677,5.930763552665455,75.8352042343948,10.655654407495774,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.33746999459659,-26.612590292040824]}"
1_2_000000000000000001a7_0,-26.591394,-52.828834,3427,ciclo2,38.13000000000005,25.22175115207375,7.690000000000055,5.489216954233142,0.8664000000000001,0.7486167701863352,0.5650000000000001,0.05050200197252173,107.239555,5.572423,0.0,11.66712813849832,14.646077098548155,5.916105745123719,75.70789080441564,10.240539684658433,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.84339658833085,-26.612590292040824]}"
1_2_000000000000000001a8_0,-26.547662,-53.413706,3520,ciclo2,40.51000000000005,25.68557390586295,8.410000000000025,5.610346131278012,0.8346,0.7420055900621115,0.5284,0.054333983564561913,108.35484,5.787237,0.0,12.005766796424895,14.591291021865889,5.923912543415951,75.2792909021377,11.05317546633163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.42730152300854,-26.567674527834846]}"
1_2_000000000000000001a9_0,-26.861249,-50.963991,4000,ciclo2,31.710000000000036,20.53528650646953,2.150000000000034,5.0252490913315935,0.8911,0.8058267080745345,0.3718,0.07245671293545539,109.73569,5.128515,0.0,11.053951025720242,14.187126312945672,5.791081472078681,79.94615764977345,9.295415188971798,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.95693449167985,-26.88208487727668]}"
1_2_000000000000000001aa_0,-27.6909,-51.136681,5000,ciclo2,35.53000000000003,22.380502512562828,4.57000000000005,5.672781046903572,0.8066,0.7280900621118017,0.40130000000000005,0.05314760204469456,70.09362,5.1878514,0.0,10.67034523007295,14.046102337984792,6.048962240232468,78.17532324591625,8.867103214777027,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.13659754850376,-27.69056863298425]}"
1_2_000000000000000001ab_0,-26.308971,-53.285612,6001,ciclo2,35.47000000000003,23.533984126984134,4.9500000000000455,5.278072188924176,0.92,0.7707186335403732,0.5806,0.06041261869436308,80.38308,5.414768,0.0,10.504789272191745,14.635778063336911,5.9068555816689665,77.33249686932987,10.603518557389066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.292554230390614,-26.298179942598992]}"
1_2_000000000000000001ac_0,-26.328532,-53.293898,6002,ciclo2,37.51000000000005,24.315223529411753,8.090000000000032,5.355219584029495,0.8345,0.6824093167701865,0.5488000000000001,0.057999873421624375,96.74171,5.591621,0.0,11.071409559656013,14.635778063336911,5.9068555816689665,77.33249686932987,10.603518557389066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.292554230390614,-26.343095706804966]}"
1_2_000000000000000001ad_0,-26.400648,-53.298529,6003,ciclo2,37.59000000000003,24.127501927525074,5.470000000000027,5.247413807056483,0.874,0.7584596273291927,0.5915,0.05327655652946641,89.102875,5.610945,0.0,11.203227316104842,14.68255051873595,5.9371203058864195,76.43129467230888,10.72813589896697,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.292554230390614,-26.388011471010945]}"
1_2_000000000000000001ae_0,-26.432752,-53.301782,6004,ciclo2,35.150000000000034,23.02648318042818,6.190000000000055,5.033688452443252,0.8827,0.7949677018633541,0.6492,0.04491532489303142,103.23919,5.669315,0.0,11.600516633111619,14.68255051873595,5.9371203058864195,76.43129467230888,10.72813589896697,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.292554230390614,-26.43292723521692]}"
1_2_000000000000000001af_0,-26.471861,-53.377456,6005,ciclo2,40.670000000000016,25.640917874396152,7.850000000000023,5.559037668664397,0.8552000000000001,0.7364608695652176,0.5402,0.0582888184560957,110.00207,5.7171245,0.0,11.699216008873492,14.60691165488619,5.911497020542574,75.40754938014813,11.187968486040534,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.38238575880256,-26.477842999422894]}"
1_2_000000000000000001b0_0,-26.469806,-52.571278,7001,ciclo2,40.05000000000001,25.46561832061068,6.330000000000041,5.695505396092467,0.8822000000000001,0.6998055900621118,0.4868,0.08584782307382748,63.67187,5.350592,0.0,10.271662110937596,14.520554778516892,5.8365846269786115,76.35289857392618,10.197452402992397,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.57390200309499,-26.477842999422894]}"
1_2_000000000000000001b1_0,-26.465317,-52.564086,7002,ciclo2,40.05000000000001,25.46561832061068,6.330000000000041,5.695505396092467,0.8822000000000001,0.6998055900621118,0.4868,0.08584782307382748,63.67187,5.350592,0.0,10.271662110937596,14.520554778516892,5.8365846269786115,76.35289857392618,10.197452402992397,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.57390200309499,-26.477842999422894]}"
1_2_000000000000000001b2_0,-27.717488,-48.527578,8003,ciclo2,33.450000000000045,21.44022292993634,6.550000000000011,4.340434531798007,0.8663000000000001,0.7060894409937886,0.1857,0.1091432505616631,118.28176,4.2413287,0.0,10.277134250490949,14.351173660363514,6.073986775297126,81.41977203578,7.53439677283448,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.53148322455715,-27.735484397190227]}"
1_2_000000000000000001b3_0,-27.449935,-48.6876,8009,ciclo2,36.57000000000005,22.987387387387404,8.79000000000002,4.733803227223948,0.8811,0.799793167701863,0.1703,0.06962627130030635,93.80574,4.320084,0.0,9.877786113296958,12.66803793657636,5.4382680967791455,82.03439624720676,6.7259369119624,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.66623051717507,-27.46598981195437]}"
1_2_000000000000000001b4_0,-26.349745,-48.563254,8010,ciclo2,34.33000000000004,22.789865470852057,7.830000000000041,4.16893680242552,0.8681000000000001,0.6625074534161488,0.20090000000000002,0.12149164915339773,191.96785,5.5302215,0.0,13.458096811666461,12.976974527343186,5.832350643388387,81.05407688939395,7.486515262284288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.576398988763124,-26.343095706804966]}"
1_2_000000000000000001b5_0,-26.030286,-48.801947,8011,ciclo2,34.33000000000004,24.656259351620964,7.350000000000023,4.398471194681478,0.8612000000000001,0.7743975155279501,0.1077,0.08514710394721604,138.98936,5.3438964,0.0,12.1264317561167,12.072100611850226,5.510996393560994,84.80129665284741,6.531285348922475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.800977809793004,-26.028685357363134]}"
1_2_000000000000000001b6_0,-26.393337,-48.610557,8012,ciclo2,36.05000000000001,23.44452789699581,9.890000000000043,4.472306930830291,0.8411000000000001,0.6778614906832298,0.2695,0.1004435851437809,193.39967,5.428652,0.0,12.943632322882852,13.106912108720318,5.875988151110482,82.0591216209509,7.505060787695019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.6213147529691,-26.388011471010945]}"
1_2_000000000000000001b7_0,-26.853616,-48.645008,8013,ciclo2,42.09000000000003,24.141871768355752,8.630000000000052,4.70867874728021,0.7655000000000001,0.6914931677018632,0.3206,0.053942615154601324,73.52421,4.7268696,0.0,10.070932724708586,12.8824649960443,5.553920403584989,82.58744935951162,8.23968277480082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.66623051717507,-26.837169113070704]}"
1_2_000000000000000001ba_0,-27.36,-50.939998,405,ciclo2,34.01000000000005,21.768666666666693,5.770000000000039,5.526977364310627,0.8748,0.7559913043478258,0.3816,0.07073471249475245,90.43869,5.1224732,0.0,11.133842806331591,14.119941269909685,5.954938299934483,78.35257884139877,9.178209704855794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.95693449167985,-27.376158283542416]}"
1_2_000000000000000001bb_0,-27.179999,-51.659997,491,ciclo2,34.47000000000003,22.819527622097716,7.190000000000055,5.412582131783701,0.8842000000000001,0.7593739130434782,0.36660000000000004,0.059901902749506256,76.07107,5.071393,0.0,10.659460855057327,14.605284366153802,5.882821564959632,75.75071246280336,9.59559722892815,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.675586718975474,-27.19649522671851]}"
1_2_000000000000000001bd_0,-26.460001,-50.579998,938,ciclo2,30.99000000000001,19.80885783718108,2.590000000000032,5.195503257867489,0.8976000000000001,0.7726832298136644,0.3397,0.0992127335020425,54.601944,4.3023515,0.0,8.455762066265876,13.555080801991103,5.737850331450688,81.84757741167165,9.220333393257627,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.59760837803205,-26.477842999422894]}"
1_2_000000000000000001be_0,-26.099996,-50.400004,1056,ciclo2,37.690000000000055,22.856220362622032,3.730000000000018,5.602682045668688,0.9041,0.6912521739130437,0.234,0.11004568452060773,94.65427,4.726332,0.0,10.358591175803644,13.446387165058333,5.633613301487152,80.2986476546804,8.25150045409299,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.417945321208144,-26.118516885775087]}"
1_2_000000000000000001c0_0,-26.280002,-49.500003,1021,ciclo2,33.73000000000002,21.725669383003478,3.07000000000005,5.279149653068694,0.8777,0.7475453416149068,0.2652,0.08641980158290427,59.403137,4.2275534,0.0,8.391630481650862,13.056467280864316,5.636548258896054,83.4863066785201,8.119343409003092,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.51963003708862,-26.298179942598992]}"
1_2_0000000000000000019b_0,-26.954999,-52.740002,2531,ciclo2,35.57000000000005,24.340544061302673,7.710000000000036,5.361847662451847,0.8499,0.7761521739130436,0.655,0.04196860270829277,107.77839,5.6578226,0.0,11.854633658211359,14.675777249565387,6.100703667049203,74.6972603887999,10.38008303677409,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.7535650599189,-26.97191640568863]}"
1_2_000000000000000001a2_0,-26.729946,-52.740002,3097,ciclo2,40.110000000000014,26.17302008032129,6.650000000000034,5.7052559044569495,0.8487,0.7159981366459627,0.5584,0.06312613762291022,118.33809,5.6216354,0.0,11.8265358785336,14.662628370848617,5.958477216308392,75.35591856148797,10.273588867088291,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.7535650599189,-26.74733758465875]}"
1_2_00000000000000000102_0,-26.729971,-49.949991,797,ciclo2,33.27000000000004,21.13311345646443,5.310000000000002,5.327194414771616,0.8613000000000001,0.7645962732919253,0.3896,0.0828879374363206,78.441414,4.4165463,0.0,9.014032774565715,12.934384575856479,5.576755279642938,82.18330410463837,8.40612216337237,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.968787679148384,-26.74733758465875]}"
1_2_00000000000000000112_0,-26.64006,-49.949991,852,ciclo2,33.85000000000002,21.311080402010084,5.050000000000011,5.317661984696345,0.9136000000000001,0.7695708074534164,0.2958,0.09449807493503758,76.48657,4.427864,0.0,9.013650055049748,12.934384575856479,5.576755279642938,82.18330410463837,8.40612216337237,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.968787679148384,-26.6575060562468]}"
1_2_00000000000000000004_0,-28.89,-49.860002,21,ciclo2,37.710000000000036,23.039286956521764,9.910000000000025,4.86771725941991,0.8798,0.7597478260869566,0.4766,0.0698605701770379,99.77006,5.013128,0.0,10.589649031343235,14.008717974917529,5.902244610722937,81.9720943760565,8.304986650811847,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.87895615073643,-28.903294266545604]}"
1_2_00000000000000000046_0,-27.899998,-49.860002,214,ciclo2,30.090000000000032,18.25797833935021,1.9500000000000455,5.034380343555146,0.8705,0.7899807453416149,0.2948,0.0723650609867685,73.59741,4.7225018,0.0,10.198425739161495,13.698365061771987,5.952238722049938,83.18767008457006,9.326459802557583,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.87895615073643,-27.91514745401413]}"
1_2_00000000000000000047_0,-27.9,-49.590005,217,ciclo2,30.190000000000055,18.937102983638127,5.110000000000014,5.073323310501629,0.8722000000000001,0.7855515527950305,0.4665,0.06693670515935198,73.79311,4.4793677,0.0,9.529911185013681,13.468286413884627,5.806163382318135,83.6574544491931,8.604496108778523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.609461565500574,-27.91514745401413]}"
1_2_0000000000000000005f_0,-27.630004,-49.590005,308,ciclo2,32.23000000000002,19.950326086956572,5.470000000000027,5.0510866138508765,0.8877,0.7950950310559006,0.1615,0.08951646075161881,78.2177,4.282671,0.0,8.92155487649861,13.103669199487129,5.786100098043101,82.99471737639223,7.603556194836996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.609461565500574,-27.645652868778274]}"
1_2_0000000000000000002c_0,-28.169936,-49.40998,142,ciclo2,33.690000000000055,21.355931156222436,4.090000000000032,4.9605580201924155,0.9109,0.8430950310559007,0.49720000000000003,0.060153376222469836,96.558136,4.534954,0.0,9.780774217973551,13.422336922491883,5.731486370333746,82.14380492291029,8.247516218799726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.42979850867667,-28.184642039249987]}"
1_2_00000000000000000150_0,-26.190004,-48.960004,1049,ciclo2,33.110000000000014,21.836000000000034,7.650000000000034,4.327147386711987,0.9018,0.8020658385093168,0.1177,0.13359336238280747,87.21034,4.3338842,0.0,9.161057835560355,12.250066805120953,5.5366822307462265,84.57644216204179,7.114506792461889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.98064086661691,-26.20834841418704]}"
1_2_000000000000000001bf_0,-26.639997,-48.960004,863,ciclo2,36.27000000000004,23.09372148859542,6.330000000000041,4.711134885866596,0.8828,0.8018173913043477,0.0998,0.0991638205195159,74.07441,4.838679,0.0,9.848871565023492,12.277757068031761,5.390756539998785,82.78389043572552,7.061367201880649,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.98064086661691,-26.6575060562468]}"
1_2_0000000000000000007e_0,-27.449998,-49.230036,384,ciclo2,33.01000000000005,20.65767630057807,6.57000000000005,5.072153996194723,0.8806,0.7820863354037267,0.0955,0.10949815307832629,103.57597,4.256142,0.0,9.908650940598461,12.786412177577901,5.584341225633409,84.87995578038675,6.911338464101801,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.25013545185276,-27.46598981195437]}"
1_2_0000000000000000007f_0,-27.449998,-49.140007,385,ciclo2,33.690000000000055,20.890676117775374,7.090000000000032,4.951450398395632,0.8751,0.7780869565217392,0.0551,0.0984259277122502,87.383766,4.170625,0.0,9.535216020853598,12.793786420144443,5.585013307612967,85.7742294473596,6.99845174215462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.160303923440814,-27.46598981195437]}"
