UA,anom_lst_max,anom_lst_mean,anom_lst_min,anom_lst_sd,anom_ndvi_max,anom_ndvi_mean,anom_ndvi_min,anom_ndvi_sd,anom_prec_max,anom_prec_mean,anom_prec_min,anom_prec_sd,anom_rad_mean,anom_rad_sd,anom_umid_mean,anom_umid_sd,cycle_lst_max_cycle1,cycle_lst_max_cycle2,cycle_lst_mean_cycle1,cycle_lst_mean_cycle2,cycle_lst_min_cycle1,cycle_lst_min_cycle2,cycle_lst_sd_cycle1,cycle_lst_sd_cycle2,cycle_ndvi_max_cycle1,cycle_ndvi_max_cycle2,cycle_ndvi_mean_cycle1,cycle_ndvi_mean_cycle2,cycle_ndvi_min_cycle1,cycle_ndvi_min_cycle2,cycle_ndvi_sd_cycle1,cycle_ndvi_sd_cycle2,cycle_prec_max_cycle1,cycle_prec_max_cycle2,cycle_prec_mean_cycle1,cycle_prec_mean_cycle2,cycle_prec_min_cycle1,cycle_prec_min_cycle2,cycle_prec_sd_cycle1,cycle_prec_sd_cycle2,cycle_rad_mean_cycle1,cycle_rad_mean_cycle2,cycle_rad_sd_cycle1,cycle_rad_sd_cycle2,cycle_umid_mean_cycle1,cycle_umid_mean_cycle2,cycle_umid_sd_cycle1,cycle_umid_sd_cycle2,monthly_lst_max_cycle1,monthly_lst_max_cycle2,monthly_lst_mean_cycle1,monthly_lst_mean_cycle2,monthly_lst_min_cycle1,monthly_lst_min_cycle2,monthly_lst_sd_cycle1,monthly_lst_sd_cycle2,monthly_ndvi_max_cycle1,monthly_ndvi_max_cycle2,monthly_ndvi_mean_cycle1,monthly_ndvi_mean_cycle2,monthly_ndvi_min_cycle1,monthly_ndvi_min_cycle2,monthly_ndvi_sd_cycle1,monthly_ndvi_sd_cycle2,monthly_prec_max_cycle1,monthly_prec_max_cycle2,monthly_prec_mean_cycle1,monthly_prec_mean_cycle2,monthly_prec_min_cycle1,monthly_prec_min_cycle2,monthly_prec_sd_cycle1,monthly_prec_sd_cycle2
561,0.8400000000000318,0.48017335834897423,3.4599999999999795,-0.02783042392689694,0.04620000000000002,0.02662360248447171,0.12269999999999998,-0.0082950632710138,1.441369999999992,0.4129073999999999,0.0,0.26423097558177133,0.42286960192058665,0.1483059908943094,-1.1992585426888382,0.6418628920965688,37.670000000000016,38.51000000000005,22.853846153846177,23.33401951219515,4.970000000000027,8.430000000000007,5.8168786745808125,5.789048250653916,0.801,0.8472000000000001,0.6469739130434781,0.6735975155279498,0.3773,0.5,0.0776373316227446,0.0693422683517308,102.72342,104.16479,4.636645,5.0495524,0.0,0.0,10.966408400354524,11.230639375936295,13.246149216502369,13.669018818422956,5.557570259904372,5.705876250798681,80.50115612115756,79.30189757846873,8.214885008744131,8.8567479008407,29.7766666666667,29.009130434782644,23.68191329966333,24.15419661920208,16.305000000000035,17.043913043478295,4.548442391494817,4.163422296894235,0.7448666666666667,0.7616785714285715,0.6546244444444446,0.6824949404761904,0.53895,0.5983571428571429,0.0608501568720906,0.0530721929268676,611.7918174266815,1601.508080482483,420.11760064959526,1072.7404876598805,285.7471342086792,529.4841914176941,99.00288437360568,303.5525966889
562,-0.13999999999998636,0.7535205110247816,-1.3199999999999932,0.1147649974536975,0.020400000000000085,0.016241407867494728,-0.05399999999999999,-0.011500990466600691,19.311386,0.37823729999999944,0.0,0.6344480809574797,0.41188038452612474,0.1474102109216755,-1.1051189926995733,0.5138872777435264,36.110000000000014,35.97000000000003,22.444916067146327,23.19843657817111,7.510000000000048,6.190000000000055,5.561935126829933,5.676700124283631,0.8226,0.8430000000000001,0.6910362318840582,0.7072776397515529,0.3956,0.3416,0.0810339345109362,0.0695329440443355,89.24498,108.556366,4.643804,5.0220413,0.0,0.0,10.71685195960654,11.35130004056402,13.072160210109692,13.484040594635816,5.534818049480354,5.682228260402029,81.7751221902283,80.67000319752873,8.101285571976842,8.615172849720368,29.620909090909127,29.346666666666696,23.74039478114481,24.139063552188585,16.580000000000027,16.67500000000003,4.197121763356815,4.253394994680765,0.78125,0.7876071428571428,0.6647075000000001,0.6704681547619047,0.5732333333333334,0.6184416666666667,0.0608038332448587,0.0544780505615855,609.1684737205505,1637.0573749542236,419.37257210413617,1065.727683020871,271.35782957077026,480.53905737400055,103.93184924745232,320.00031725353927
565,0.2799999999999727,1.081582421524704,2.9399999999999977,-0.021690193585387263,0.017199999999999993,-0.016069151138716764,-0.2348,0.007792202436710596,27.218720000000005,0.29575689999999977,0.0,0.3484810533607412,0.3949031536109828,0.14865902876555026,-0.9518579684483655,0.16090800595475052,31.090000000000032,31.370000000000005,18.883440000000014,19.96502242152472,2.330000000000041,5.270000000000039,5.0972064146027085,5.075516221017321,0.88,0.8972,0.7490188405797105,0.7329496894409937,0.3467,0.1119,0.1033370246306956,0.1111292270674062,83.399475,110.618195,4.7273955,5.0231524,0.0,0.0,10.818002339802955,11.166483393163697,12.947225762621104,13.342128916232086,5.680964722393521,5.829623751159072,84.50506537749045,83.55320740904209,8.704353623667403,8.865261629622154,23.69333333333336,24.49000000000003,18.99593121693125,19.67975239632888,12.700000000000028,14.167037037037064,3.7961346764247033,3.513895763636267,0.8596166666666667,0.8675285714285713,0.7832777777777777,0.8067954365079365,0.5045666666666667,0.6915666666666667,0.0918188364070029,0.045924920422521,627.9359517097473,1664.3664708137512,424.8108771244685,1059.3912444727985,248.461275100708,487.3635563254357,115.8082190154127,323.3335535199826
566,1.920000000000016,0.6574380020957058,0.6999999999999886,-0.05301433375309461,0.01760000000000006,0.01226604554865418,-0.16820000000000002,-0.009669723942585612,-13.109083999999996,0.12185999999999986,0.0,-0.3745906317259706,0.3889402934913342,0.14719817641424537,-0.8965417072197965,0.08973390050957697,29.870000000000005,31.79000000000002,18.95928571428574,19.616723716381447,1.830000000000041,2.5300000000000296,5.153934647135015,5.100920313381921,0.8707,0.8883000000000001,0.7603376811594205,0.7726037267080746,0.3239,0.1557,0.1250914055383111,0.1154216815957255,100.966934,87.85785,4.7363925,4.8582525,0.0,0.0,10.896710389432654,10.522119757706683,12.676463561707855,13.06540385519919,5.601386523503191,5.748584699917436,84.80126219362762,83.90472048640783,8.460193713396885,8.549927613906462,23.870000000000037,25.17636363636367,19.526920695045728,19.96415935088306,13.30600000000003,14.819090909090942,3.7760541804777255,3.5742940695011165,0.8602000000000002,0.8514428571428571,0.7732744444444447,0.7844713293650792,0.65095,0.6744333333333333,0.0667061958410152,0.0477154996460951,650.8565332889557,1627.7832441329956,431.58319967985153,1023.836544185318,240.29034948349,481.4987610578537,117.64281200253724,315.215981969465
568,1.7399999999999558,0.7050097596054918,-0.15999999999996817,-0.15599941122667893,0.045399999999999996,0.01574575569358172,-0.14390000000000003,-0.02190678723100299,-6.844040000000007,-0.19942629999999983,0.0,-1.24145441316778,0.3857747179923976,0.14591608838249037,-0.8880253701549208,0.09078962619614472,31.69000000000005,33.43000000000001,21.947006369426777,22.65201612903227,5.110000000000014,4.9500000000000455,5.318719970160001,5.162720558933322,0.8194,0.8648,0.6961579710144927,0.7119037267080744,0.2464,0.1025,0.1130328788973591,0.0911260916663561,95.81497,88.97093,4.7446823,4.545256,0.0,0.0,10.635096309576072,9.393641896408292,12.381634537050308,12.767409255042706,5.491293034860572,5.637209123243062,84.60802214526109,83.71999677510617,8.129820613055864,8.220610239252009,27.79000000000003,28.48555555555558,22.502494227994266,22.759400873557507,15.206000000000037,15.300400000000026,4.451591096306558,4.348901708622774,0.7995833333333334,0.7967285714285717,0.7005390277777778,0.7011979166666668,0.6258833333333333,0.6096333333333335,0.0593240617773917,0.0513333502069791,671.6209621429443,1618.3240146636963,426.05097969373065,969.6893107614836,211.328754901886,494.1094510611146,120.69993385496772,329.9024216590977
570,0.9399999999999977,0.37785827582655784,-4.780000000000029,0.27923247195854817,0.029899999999999927,0.02626997929606667,-0.12760000000000002,-0.004606681344886607,4.183359999999993,-0.1251023999999994,0.0,-1.2415267790297708,0.4061343782513198,0.15231386826246496,-1.10747205029341,0.18937958730519266,32.150000000000034,33.09000000000003,22.291780821917843,22.6696390977444,7.450000000000045,2.670000000000016,5.004193266984201,5.283425738942749,0.8560000000000001,0.8859,0.7122710144927534,0.7385409937888201,0.2751,0.1475,0.0968175350949897,0.0922108537501031,85.51989,89.70325,4.591359,4.4662566,0.0,0.0,10.53981108040134,9.298284301371568,12.128594248465854,12.534728626717174,5.364140198040184,5.516454066302649,82.54497369048715,81.43750164019374,7.500843446811222,7.690223034116415,27.28714285714289,28.07210526315793,22.43732221019724,22.62404561478294,15.74636363636367,15.211666666666696,4.223972318267718,4.475383816019372,0.8177666666666669,0.8387357142857143,0.7454277777777777,0.760174007936508,0.6440333333333333,0.6820333333333335,0.0480927471688522,0.0381887982236662,647.9215021133423,1568.0044374465942,418.8137301802635,955.3692797245724,205.02982211112976,486.5789826773107,116.05751825549191,318.17858799476727
571,0.7199999999999704,0.7727949963208154,-1.7200000000000273,0.19506878059261812,0.05169999999999997,0.02289896480331255,-0.18489999999999998,0.010719623339632403,-0.8245699999999943,-0.057034900000000555,0.0,-1.2430264493549803,0.42024612402919637,0.15925422565184277,-1.2081853882129394,0.25000801154123753,32.75000000000006,33.47000000000003,21.592582781456983,22.3653777777778,6.890000000000043,5.170000000000016,5.246787217974085,5.441855998566703,0.8172,0.8689,0.7000463768115942,0.7229453416149068,0.3262,0.1413,0.0826284429740861,0.0933480663137185,81.9448,81.12023,4.5212092,4.4641743,0.0,0.0,10.38141313596191,9.13838668660693,12.073736706913344,12.49398283094254,5.353942283524161,5.513196509176003,81.864958375714,80.65677298750106,7.432658283525615,7.682666295066853,26.74777777777781,27.28789473684213,22.01037433862437,22.07820467726721,15.315000000000037,15.196363636363664,4.082077083180615,4.266212162909421,0.8216833333333335,0.7971000000000001,0.7280969444444446,0.7336294642857143,0.5808666666666666,0.6634666666666668,0.0666635676426672,0.0388065343183653,606.1680830717087,1614.8881525993347,410.309991111358,963.2025389913796,205.3688335418701,485.4341458119452,107.09922382044324,331.1380099826969
573,0.7199999999999704,0.6626092029080297,-0.5799999999999841,-0.002851974988204553,-0.005499999999999949,0.021383229813664473,-0.25,-0.023235538114701693,-0.27094999999999914,-0.01663329999999963,0.0,-1.289442977359565,0.4526300866205535,0.17571098680799846,-1.118880758684071,0.11035538194217676,30.390000000000043,31.110000000000014,19.69980645161294,20.36241565452097,7.670000000000016,7.090000000000032,5.080949551967146,5.078097576978942,0.8981,0.8926000000000001,0.7647521739130434,0.7861354037267079,0.3139,0.0639,0.14351892730673,0.1202833891920283,82.06904,81.79809,4.42679,4.4101567,0.0,0.0,10.38369477927521,9.094251801915645,12.138480323351706,12.59111040997226,5.398448954127418,5.574159940935417,83.79583227996866,82.6769515212846,7.609499771294528,7.719855153236705,25.56600000000003,25.82529411764709,20.621482804232837,20.764187556378957,14.916666666666694,14.35750000000003,3.778454072265277,3.886227181000869,0.8436166666666668,0.8498357142857144,0.7547915277777778,0.7793965277777778,0.6444833333333334,0.6702,0.0616144897710694,0.0523601981148063,597.0885682106018,1663.055419921875,407.2184288899104,957.8882653245648,215.1662724018097,473.7657466456294,108.67679391072788,332.548333728046
575,1.0400000000000205,0.66185221477852,-4.259999999999993,0.23036146557813986,0.01759999999999995,0.013093581780538655,-0.1532,-0.003068745688091401,-23.729805,-0.048818000000000694,0.0,-1.4656252072556448,0.4649583609383363,0.19456169968934667,-0.7837656339193302,0.027595495573459417,32.410000000000025,33.450000000000045,21.39997260273976,22.06182481751828,9.850000000000025,5.590000000000032,4.948950490574025,5.179311956152165,0.8383,0.8559,0.7638101449275362,0.7769037267080748,0.375,0.2218,0.0854595474181005,0.0823908017300091,92.918465,69.18866,4.549273,4.500455,0.0,0.0,10.470753167160588,9.005127959904943,12.22231183385398,12.687270194792315,5.396740783945385,5.591302483634732,85.98921505444982,85.20544942053048,7.132760414974351,7.1603559105478105,25.618888888888907,27.514000000000024,21.587262626262653,22.04826930415267,16.175000000000026,16.172962962963,3.6051444309590095,3.7558578175973993,0.884,0.8567642857142858,0.8275059722222223,0.7960631283068785,0.7325499999999999,0.6252111111111112,0.0341152590049002,0.0603051518986361,613.5414524078369,1707.8118023872375,423.5510868231456,993.3954313480086,220.1888554096222,504.3318930789828,117.9269798991134,347.671162932995
576,0.34000000000003183,0.6633830873338624,-2.8799999999999955,0.12487453665215487,0.012199999999999878,-0.002973084886127575,-0.2586,0.026686490087134196,-29.659049999999993,-0.10668279999999974,0.0,-1.61725443085186,0.46063074099709134,0.20291444287000715,-0.5701694991119837,-0.02861108259446521,31.850000000000023,32.190000000000055,20.25600566572241,20.91938875305627,7.850000000000023,4.970000000000027,4.862229308351615,4.9871038450037695,0.8893000000000001,0.9015,0.8142637681159417,0.8112906832298141,0.3799,0.1213,0.0843070594995108,0.110993549586645,99.26943,69.61038,4.5629783,4.4562955,0.0,0.0,10.641743008161304,9.024488577309445,12.29237440371699,12.75300514471408,5.401118662469323,5.60403310533933,86.33364982760516,85.76348032849317,6.948427806613879,6.919816724019414,26.66333333333337,26.73080000000003,21.627023569023603,22.022405233494396,15.39909090909094,15.758888888888915,3.99461566887637,3.8796959117659062,0.8796333333333334,0.8650428571428572,0.8246775000000001,0.8275102843915345,0.75905,0.6927555555555557,0.0364940501777958,0.0478606327984138,644.726646900177,1656.4535675048828,425.67583098014194,964.1299414474264,219.8437418937683,496.9090563291684,124.94872998611436,314.08846021519327
577,0.0,0.7167549547797627,-1.7599999999999891,0.16695906057366106,0.0036000000000000476,0.013289233954450919,-0.2469,0.008486969054489299,-33.310010000000005,-0.15318539999999992,0.0,-1.8455726594081998,0.46063074099709134,0.20291444287000715,-0.5701694991119837,-0.02861108259446521,31.57000000000005,31.57000000000005,19.53898461538464,20.2557395701644,7.370000000000003,5.610000000000014,4.81598701918871,4.982946079762371,0.9056,0.9092,0.8001623188405801,0.813451552795031,0.3163,0.0694,0.1141955253082154,0.1226824943627047,98.48108,65.17107,4.5518236,4.3986382,0.0,0.0,10.856235359713372,9.010662700305172,12.29237440371699,12.75300514471408,5.401118662469323,5.60403310533933,86.33364982760516,85.76348032849317,6.948427806613879,6.919816724019414,25.53000000000003,26.347500000000025,20.417387866762898,20.91698404838589,14.92833333333337,15.33074074074077,3.5920210220073256,3.62311389486157,0.8726833333333334,0.8663285714285714,0.8064422222222222,0.8065496693121692,0.7038,0.6319222222222222,0.0533840790584011,0.0653028861293984,631.8934450149536,1558.0915513038635,415.72227867444354,929.6656915196482,225.03780508041385,495.936535814777,128.8928305284752,278.71068335024
578,0.7600000000000477,0.8664234422822048,-1.5,0.2611697608303576,0.028799999999999937,0.023721325051759612,-0.1471,-0.010631789256118213,-27.713383,-0.17818559999999994,0.0,-1.8602371646337055,0.455764312232132,0.21027029575300116,-0.43602672314109725,-0.03920282664090724,31.870000000000005,32.63000000000005,19.14262536873159,20.009048811013795,7.650000000000034,6.150000000000034,4.716002870857961,4.977172631688319,0.8848,0.9136,0.7809072463768117,0.8046285714285714,0.2305,0.0834,0.1315945423286183,0.1209627530725001,89.719246,62.005863,4.4509296,4.272744,0.0,0.0,10.58201554499557,8.721778380361865,12.378501660337983,12.834265972570115,5.428101973703735,5.638372269456736,86.27581101185136,85.83978428871026,6.893341257058587,6.85413843041768,24.892500000000037,25.929166666666703,20.00839417989421,20.80842993858904,14.586666666666702,15.80769230769234,3.7484751335256417,3.355259030857457,0.8681166666666668,0.8769357142857144,0.8054399999999999,0.8005915013227513,0.6849333333333334,0.6032777777777779,0.0553102592285194,0.0723935336009557,626.1569285392761,1582.3482241630554,411.9355306824048,936.270077473898,233.07855701446533,524.6163384728134,125.2584315148894,290.20990082083495
