UA,Lat,Long,anom_lst_max,anom_lst_mean,anom_lst_min,anom_lst_sd,anom_ndvi_max,anom_ndvi_mean,anom_ndvi_min,anom_ndvi_sd,anom_prec_max,anom_prec_mean,anom_prec_min,anom_prec_sd,anom_rad_mean,anom_rad_sd,anom_umid_mean,anom_umid_sd
254,-27.809992,-48.86683,2.0,0.7218516519757543,3.1200000000000045,-0.05590877320526211,0.010499999999999954,0.014722774327122212,0.0005999999999999894,-0.015555446216239305,-3.5741439999999898,-0.6478060000000001,0.0,-2.2011286493006583,0.4484335065147178,0.22248364291983957,-0.6557844781520998,0.2648910838701717
255,-27.809935,-48.780222,2.2200000000000273,0.5976430527955152,-0.9799999999999613,0.05474280863844694,0.015000000000000013,0.015060869565217794,-0.1482,-0.00048093165962290185,-3.5741439999999898,-0.6478060000000001,0.0,-2.2011286493006583,0.4484335065147178,0.22248364291983957,-0.6557844781520998,0.2648910838701717
256,-27.810041,-48.68992,1.579999999999984,0.667625221214319,0.15999999999996817,0.03631126271887286,0.006999999999999895,0.024434161490683337,0.203,-0.0336706714488442,1.8736859999999922,-0.6767475000000003,0.0,-2.3083821823583826,0.4361876407934364,0.21155172367067987,-0.4998334241568614,0.25696392229589726
260,-27.716863,-51.117105,0.9399999999999977,0.6174846326976002,1.5600000000000023,-0.05807168164861132,0.045399999999999996,0.028879917184264525,-0.30640000000000006,0.006125818161692699,-23.26169,0.42761470000000035,0.0,-0.26135101584956644,0.4159132420303795,0.2351236038876685,-1.042460443317097,0.9792505727373326
261,-27.717497,-51.028739,-0.3599999999999568,0.8219645030494043,0.8600000000000136,-0.14525486535809318,0.0393,0.02562008281573469,-0.034600000000000075,-0.0009392856200503008,-3.919070000000005,0.4792246000000002,0.0,-0.2139784434683243,0.4255805870558209,0.2476698844868519,-1.0014408014978784,0.9058231325011077
279,-27.722096,-49.409204,1.0199999999999783,1.1159591194968321,-2.7799999999999723,0.25074991384834533,0.0024999999999999467,0.00011014492753647076,-0.4238,0.0336323310308325,9.757909999999995,-0.18799599999999916,0.0,-0.45374399881311867,0.39010748421531183,0.2215615910668518,-0.7846663316355773,0.09342932684037386
281,-27.720974,-49.229168,2.3999999999999773,0.861908866112369,-0.7800000000000296,0.260922895179065,9.999999999998899e-05,0.01266811594202899,-0.01319999999999999,0.0014940456317941025,28.192589999999996,-0.3102729999999996,0.0,-0.6185911514041003,0.4046165375713464,0.2213746731561459,-0.7465136302990345,0.04746213378800945
284,-27.720012,-48.960084,1.4799999999999613,0.6541327199362428,-1.1000000000000227,0.1270215594952253,0.009000000000000008,0.00876749482401673,-0.1699,0.003613213772060697,3.1072540000000117,-0.7421350000000002,0.0,-2.2908913329207987,0.4364280543527119,0.2172550870659995,-0.7131166233559014,0.15869439829851384
285,-27.718777,-48.871509,1.5600000000000023,0.7237986340389568,0.22000000000002728,0.11680094143357689,0.0242,0.0005610766045549553,0.020500000000000018,0.004512442041448406,-13.143540000000002,-0.7826833000000004,0.0,-3.0715597543656035,0.44100012147384504,0.2165517320475514,-0.7329809706075707,0.18141034621494612
286,-27.720009,-48.779958,1.740000000000009,0.7765574460805773,0.600000000000021,-0.042938824531273845,0.01079999999999992,0.022515734989647873,0.24860000000000002,-0.033774672890054404,-11.093729999999994,-0.7922789999999997,0.0,-2.8606474447879595,0.4348793050161781,0.2075048866340472,-0.6019970270422306,0.2356032777104291
287,-27.717773,-48.692396,1.3600000000000136,0.7808903082078018,0.21999999999997044,-0.009732696613427017,0.017899999999999916,0.013395859213249595,0.17049999999999998,-0.011552397182362395,-33.91068000000001,-0.9567223,0.0,-3.4912687805736056,0.4310861647392308,0.19896410078055204,-0.4998086333529699,0.2572640594505682
297,-27.632026,-50.578673,-0.020000000000038654,0.7200419048336073,-3.8999999999999773,-0.006304387269824296,0.05410000000000004,0.024116770186335623,-0.03920000000000001,-0.015683460601743207,26.801984000000004,0.34709460000000014,0.0,0.5107975838230665,0.38336375106202425,0.23964675129568036,-0.8699325389126074,0.5661849094180393
301,-27.630834,-50.219977,1.7400000000000126,1.1539308112846882,-2.480000000000018,0.1264464687868978,0.018999999999999906,0.02122629399585907,0.012699999999999989,-0.024098462925535996,1.425370000000001,0.13346000000000036,0.0,-0.38542824600391334,0.3491250618473192,0.25053615711554045,-0.7249538474520847,0.2788230624349364
304,-27.630717,-49.950454,0.67999999999995,0.5722174999774587,0.5799999999999841,0.13206469815901922,0.01539999999999997,0.01559047619047571,-0.28859999999999997,0.024927274543392497,-24.30986,-0.35940500000000064,0.0,-2.371663987786686,0.3469780391298585,0.2522635297845994,-0.6504212674301044,0.10583455762395921
308,-27.630004,-49.590005,1.5799999999999805,0.8305505258592767,-1.339999999999975,0.20557480005280926,0.018399999999999972,0.010537060041407531,-0.3648,0.02225243542508,-17.139140000000012,-0.20012700000000017,0.0,-1.636744811512214,0.37410324508522663,0.23300475013128086,-0.707933152830563,0.12390048756332028
309,-27.630007,-49.500032,0.780000000000026,0.11846219761554622,-5.5,0.08021369441242499,0.014100000000000001,0.03485693581780547,-0.24689999999999998,-4.632708060209323e-05,-31.66511,-0.1735981999999998,0.0,-1.639204070765846,0.38083833941283984,0.22491783836952806,-0.7987544417373726,0.10935113201688296
310,-27.629033,-49.410096,1.660000000000025,1.1609587921499376,0.8799999999999955,0.25655018032091714,0.0032000000000000917,0.005062318840580282,-0.37529999999999997,0.014440896424178,-14.215924999999999,-0.1189979999999995,0.0,-1.0450956438080379,0.3923330422747604,0.22292114905296234,-0.7403922955142974,0.02956840404404293
311,-27.631126,-49.320431,1.8400000000000318,0.9940171471363044,-5.419999999999959,0.20704479166644862,0.0048000000000000265,-0.003703312629399713,-0.0413,0.004415696176819708,-11.812432000000001,-0.23537300000000005,0.0,-0.8348292357528333,0.40731442790087335,0.22597578242747662,-0.6560204461476644,-0.01760339287529078
312,-27.630001,-49.233553,3.240000000000009,0.5536911778088474,-1.3800000000000523,0.08694756234814349,-0.0018000000000000238,0.023179917184265597,-0.025900000000000006,-0.014379487885913603,19.439229999999995,-0.2679407000000005,0.0,-0.6833492105892169,0.40731442790087335,0.22597578242747662,-0.6560204461476644,-0.01760339287529078
313,-27.629691,-49.144182,2.0,0.630841410259741,-0.8599999999999568,0.1179422560353709,-0.0034000000000000696,0.00541304347826066,-0.0338,-0.007837153518794299,5.027720000000002,-0.37761960000000006,0.0,-1.2012700284948075,0.4178787459791842,0.22480904592188544,-0.5940838776108421,-0.01586590708214075
314,-27.630293,-49.049307,1.3800000000000523,0.5026296385690223,-2.6999999999999877,0.21483285886871695,0.0009000000000000119,0.01452111801242184,-0.08809999999999998,-0.019821031590044308,28.255049999999997,-0.5231967000000006,0.0,-1.3875145701103442,0.4239543527191696,0.21848018130012736,-0.5782399548594981,0.012763347068589503
316,-27.630056,-48.870037,1.6999999999999886,0.6811827194836191,-1.25999999999999,0.04313268719662666,0.010500000000000065,0.012106004140787108,0.18820000000000003,-0.021685753561603807,-3.2930899999999923,-0.7247783999999999,0.0,-2.2543909766158787,0.43423081795591756,0.21149172893580914,-0.6780201120333089,0.138544585251128
317,-27.62898,-48.780724,0.9800000000000182,0.6672372523980741,-1.6399999999999864,-0.03473477428059013,0.008399999999999963,0.004066873706003893,-0.2071,0.009884825979025201,-18.374300000000005,-0.7930183,0.0,-2.424403869586456,0.4309269934656541,0.20160563547513277,-0.7409748885709462,0.21199453637167842
318,-27.63005,-48.691554,4.020000000000039,1.1850362923637263,-4.0,0.2208742679609692,-0.03530000000000011,-0.04820393374741161,-0.08269999999999997,-0.009310212941384198,-3.9872839999999883,-0.8977696000000002,0.0,-2.8774787141734155,0.43026324459435195,0.19184999381317525,-0.6336464830098834,0.310127757205537
321,-27.540006,-51.48001,2.160000000000025,0.26557260161889573,-2.5600000000000023,-0.014903624677134353,0.020199999999999996,0.023684265010352257,-0.49639999999999995,0.0171321847119848,21.73557000000001,-0.04150450000000028,0.0,-0.5972702902976952,0.3526495661284095,0.16696290706441985,-1.0890470063340274,1.2007594023375638
328,-27.539182,-50.849065,1.1999999999999886,0.6226462629808331,1.759999999999991,-0.18670910312004363,0.0393,0.006761904761904747,-0.07480000000000003,0.006719762409721906,24.709594999999993,0.44403600000000054,0.0,0.18779745842474327,0.4196419289620241,0.23976728486716592,-0.9660514752151954,0.7810624564894297
336,-27.541056,-50.130154,1.7400000000000055,1.2194973280789512,-1.580000000000041,0.09330852135406431,0.0035000000000000586,-0.003001035196687485,-0.030299999999999994,-0.006817170696008207,-0.15874499999999614,0.07927799999999952,0.0,-0.6007087907805975,0.34342051863979073,0.25153843440496537,-0.6884543816698994,0.1863410359593587
337,-27.54037,-50.039551,-0.36000000000001364,0.6753588588588535,-3.300000000000011,-0.15334537296981665,0.05269999999999997,0.035530227743271525,-0.2075,0.009976460623284403,15.29571,0.05579439999999991,0.0,-1.063730166103639,0.34342051863979073,0.25153843440496537,-0.6884543816698994,0.1863410359593587
340,-27.54012,-49.770614,1.079999999999984,0.6429694534287123,-1.579999999999984,0.07681242760925766,0.016100000000000003,0.009759627329192333,-0.11899999999999997,0.004413778936856197,-26.825460000000007,-0.1656051000000005,0.0,-1.8367366257020716,0.3622650948569266,0.24957457628125734,-0.560988401300591,-0.007735819556081935
341,-27.539356,-49.679474,3.680000000000007,1.1549737357676548,-3.019999999999982,0.30080135717581324,0.017400000000000082,-0.0018060041407866878,-0.17020000000000002,0.0067739335525967975,-29.51907,-0.1971097000000004,0.0,-1.8241654695404321,0.368844428361772,0.24371937581676395,-0.6109385738623416,0.04840238424794663
344,-27.539965,-49.410023,2.3799999999999955,0.8847987913903204,-1.1000000000000227,0.22879014374969575,0.013600000000000056,-0.005512629399586189,-0.2021,0.006639531280140207,-17.78358,-0.04672199999999993,0.0,-0.873509390251753,0.3923330422747604,0.22292114905296234,-0.7403922955142974,0.02956840404404293
345,-27.537368,-49.316716,3.5799999999999805,1.3352790762902167,-0.8400000000000318,0.27138936528579194,0.01990000000000003,-0.0012743271221534735,-0.0754,-0.017924728975047613,5.913174999999995,-0.2621330999999998,0.0,-0.6478632921890046,0.40731442790087335,0.22597578242747662,-0.6560204461476644,-0.01760339287529078
346,-27.539087,-49.22781,1.420000000000016,0.7627611457516252,-0.9200000000000159,0.10607187549466968,0.010299999999999976,0.010773498964803285,-0.1916,-0.005908099333383501,5.913174999999995,-0.2621330999999998,0.0,-0.6478632921890046,0.40731442790087335,0.22597578242747662,-0.6560204461476644,-0.01760339287529078
347,-27.539971,-49.140033,1.2799999999999656,0.8655224621867923,-4.67999999999995,0.11760455450144391,0.019000000000000017,0.004126501035196628,-0.07260000000000003,-0.011908767419681401,0.31577000000000055,-0.30260640000000016,0.0,-1.2236569070190022,0.4178787459791842,0.22480904592188544,-0.5940838776108421,-0.01586590708214075
348,-27.539973,-49.049974,1.3400000000000318,0.8198655596824374,0.339999999999975,0.04736953451870196,0.02870000000000006,0.019420289855072603,-0.0866,-0.027091509439850503,11.167560000000009,-0.4830427000000004,0.0,-1.2310232125307987,0.4239543527191696,0.21848018130012736,-0.5782399548594981,0.012763347068589503
349,-27.540035,-48.959997,1.0,0.6344701027768416,-1.0600000000000014,0.08296387900401747,0.008600000000000052,0.00943188405797113,-0.06289999999999998,0.000214608781731504,-31.183450000000008,-0.5084819999999999,0.0,-1.7857195702415556,0.43078197133344354,0.21528949483379023,-0.5806747268635064,0.08707912779542504
350,-27.539364,-48.870149,1.1599999999999682,0.7125807183184278,-2.5199999999999836,0.07767636919382959,0.00649999999999995,0.01934927536231912,0.33119999999999994,-0.04438122905328341,-14.696264999999997,-0.6680770000000003,0.0,-1.9049094205584076,0.43423081795591756,0.21149172893580914,-0.6780201120333089,0.138544585251128
351,-27.540037,-48.779994,1.0400000000000205,0.9010194552529072,-5.399999999999977,0.0020347081933707045,0.010299999999999976,0.0006853002070396075,0.009199999999999986,-0.022749210966126997,-7.759694999999994,-0.7469248999999998,0.0,-2.199717310504939,0.4309269934656541,0.20160563547513277,-0.7409748885709462,0.21199453637167842
352,-27.540205,-48.689569,-7.860000000000014,0.7651169811320493,-2.4799999999999613,-0.14810610649353517,0.01189999999999991,0.006141200828157167,0.139,-0.032752555273041196,-3.005679999999998,-0.8664883999999997,0.0,-2.714417561705945,0.43026324459435195,0.19184999381317525,-0.6336464830098834,0.310127757205537
365,-27.449703,-50.940719,0.12000000000000455,0.5824412837823054,0.660000000000025,-0.132009418696593,0.02849999999999997,0.02292049689440967,0.01319999999999999,0.00030023960191899457,-29.826229999999995,0.33320229999999995,0.0,-0.4759224387685457,0.4224036986406645,0.22295846834641608,-1.0533969744887202,0.7938475177763884
367,-27.450758,-50.761771,0.18000000000000682,0.24797216451086967,2.2199999999999704,-0.25390623431470605,0.07509999999999994,0.034922153209110074,0.13100000000000006,-0.012834068009904505,14.9328,0.3571863000000004,0.0,-0.11064095598035806,0.4095557582500913,0.22516792632674676,-0.9608556312144287,0.6675311609291006
369,-27.450483,-50.580326,-0.2400000000000091,0.6861572042296977,-1.079999999999984,0.06280295709157979,0.03759999999999997,0.02852443064182142,0.2153,-0.021883368661898703,23.316275000000005,0.3716552000000002,0.0,0.4583734458369708,0.38004532858044016,0.22309075822552504,-0.9012537633135338,0.5251809377285301
377,-27.450553,-49.861572,1.8199999999999932,0.9184260845193037,-3.3600000000000136,0.19948403617545996,0.02510000000000001,0.007584886128364499,-0.0587,-0.010476884410491799,-18.548215,-0.16532569999999946,0.0,-1.690731258749448,0.35933574041178673,0.2364527991407872,-0.6430561577457041,0.04906547977169229
378,-27.450026,-49.770876,1.7999999999999545,0.6406780826011698,-5.640000000000045,0.30106173744013365,0.009199999999999986,0.01727950310559001,-0.061,-0.0011487218849351999,-16.045186,-0.0506530000000005,0.0,-1.9437719897637447,0.3634728513964678,0.2327224608775973,-0.6139871477627565,0.007935692620056223
383,-27.450021,-49.320077,2.519999999999982,0.8078310536032909,-0.5199999999999818,0.15275602699281077,0.008099999999999996,-0.014822360248446853,-0.31439999999999996,0.028631408992710494,12.208950000000002,-0.18136300000000016,0.0,-0.7687583135695135,0.41067854098419865,0.22115060516100193,-0.5808540887752116,-0.061084573661582375
384,-27.449998,-49.230036,2.0400000000000205,0.9934896339113521,-0.8599999999999568,0.26117418554405436,0.019299999999999984,0.0030457556935815644,-0.19149999999999998,0.017291803963664698,31.48146,-0.2462093000000003,0.0,-0.7217072548835173,0.41067854098419865,0.22115060516100193,-0.5808540887752116,-0.061084573661582375
385,-27.449998,-49.140007,1.8400000000000318,0.7686045065221343,0.0,0.21395242871012776,0.02189999999999992,0.009488405797101529,-0.2019,0.012254680123839998,12.786685999999989,-0.25294599999999967,0.0,-0.9432798408442515,0.42045403834526773,0.219862184439652,-0.5486811644499738,-0.11035061621909925
386,-27.450664,-49.050091,1.259999999999991,0.8366548752534548,1.4600000000000364,-0.12378173597713449,0.015499999999999958,0.021911594202898232,-0.11170000000000001,-0.0060668960614898015,-7.099159999999998,-0.40174429999999983,0.0,-1.0278175944241177,0.4243688640339691,0.2187019650504034,-0.5091889173761217,-0.011880607997783343
387,-27.449807,-48.960011,0.7599999999999909,0.6743942168942141,-2.180000000000007,-0.01579939940547881,0.03049999999999997,0.027306625258799566,-0.0645,-0.022017698057636703,-28.21974999999999,-0.5060297,0.0,-1.502068369981508,0.4323336935771227,0.21843863441935607,-0.5853016126119996,0.003912040741508527
388,-27.450111,-48.870046,0.5199999999999818,0.7791163160936527,0.9999999999999991,-0.1371213877552897,0.014700000000000046,0.008681159420289353,-0.0916,0.009845511853775288,-34.71029999999999,-0.5734667999999994,0.0,-1.8761546287061304,0.4337841244279481,0.21111517825935344,-0.7046232263667918,0.03577405146645507
390,-27.45003,-48.690056,1.3600000000000136,0.7000212922264275,-0.51999999999998,0.07192158713157681,0.009800000000000031,-0.009627743271221512,-0.21510000000000007,0.0063932567494697015,-35.220749999999995,-0.7891680000000001,0.0,-2.2763826877260964,0.4129916168776475,0.18127990523590398,-0.7863343413703916,0.36825942208368456
391,-27.451048,-48.507324,-0.6599999999999682,0.4227547013218782,0.8799999999999937,0.06891066167540938,0.037899999999999934,0.0021335403726709945,-0.0947,0.0008908043357426024,-27.65971499999999,-0.9591260000000004,0.0,-2.826485231937159,0.40295686181297974,0.14284906313535295,-0.6253417853584011,0.23817789543651635
395,-27.36188,-51.838867,1.6999999999999886,0.24375687397000334,-2.0399999999999636,0.006047388013461941,0.03909999999999991,0.014210559006210932,-0.329,0.014567145644785298,7.930209999999988,0.022706000000000337,0.0,-0.7919571038817459,0.24879903830022698,0.0955098507813128,-0.8891778315102954,1.0883578578467077
397,-27.359997,-51.659999,3.6000000000000227,0.38908811530976806,0.26000000000004775,0.14503439170643873,0.01100000000000001,0.025779089026914948,-0.2673000000000001,0.005099886989021897,10.328040000000001,-0.1278410000000001,0.0,-0.6959406470542753,0.2843911113295494,0.11848623109932355,-1.0487867049302508,1.1826721247012628
398,-27.36098,-51.567902,3.079999999999984,0.1531597005181382,-1.140000000000045,0.3071630114025883,0.038999999999999924,0.0339225672877842,-0.0677000000000001,-0.000770128511047595,-13.437280000000001,-0.1508434999999997,0.0,-1.242595859979339,0.30297040778805595,0.13039688762059853,-1.1033603854745735,1.2313559582810516
403,-27.359997,-51.120003,0.660000000000025,0.5952840030293807,0.9600000000000364,0.05049380653744073,0.038899999999999935,0.028599171842650484,0.05250000000000005,-0.0002943654394235995,27.910629999999998,0.12599699999999991,0.0,-0.4225797563014382,0.4024576358734908,0.19465591950610328,-1.0941973764875428,0.8732857652974069
405,-27.36,-50.939998,-0.3599999999999568,0.7474613095237963,0.28000000000002956,-0.08405341481157524,0.03500000000000003,0.026879710144927516,-0.05099999999999999,0.010120009786452097,-24.135895000000005,0.2961891999999997,0.0,-0.33666329903836,0.4216112241835823,0.2041165370552882,-1.1400508991961402,0.767405177542674
409,-27.359239,-50.580802,-1.0399999999999636,0.7284078864986405,-2.0,0.12039782150550771,0.031500000000000083,0.016331469979296354,0.008699999999999986,-0.0025238690357684,22.855586000000002,0.32321879999999936,0.0,0.30092671458859854,0.38402421310463275,0.20643110573684886,-0.9466831651113239,0.4873724118186482
413,-27.361006,-50.233636,1.4800000000000182,0.7479487062082342,-5.100000000000023,0.022139194446566535,0.036900000000000044,0.02467619047619085,-0.0643,-0.0008258891798348933,23.00404599999999,0.2764033999999995,0.0,0.47330571335199423,0.3520769959116734,0.21323436638186877,-0.8119678522184017,0.13370900393058704
415,-27.361396,-50.03834,2.3000000000000114,1.3281875230712359,-6.300000000000011,-0.05986540797615181,0.014600000000000057,0.007433954451346203,-0.1261,-0.0039700548615271,26.113580000000013,0.16057129999999997,0.0,-0.1253975425888605,0.35404150502477094,0.21996515481134526,-0.7367627811264867,0.04498903133848664
419,-27.359938,-49.679891,1.2399999999999523,0.8833964516664032,1.8999999999999773,0.08753026877073466,0.0005999999999999339,0.00031552795031075664,-0.2033,0.005633417354991899,-12.217781000000002,0.007472000000000811,0.0,-1.094977438534487,0.3763169548993517,0.2114060205408883,-0.7808675116102393,0.07927108282965012
421,-27.360556,-49.502356,2.919999999999959,0.8486666220844867,0.9599999999999795,0.06296414958564078,-0.018900000000000028,0.01585507246376794,-0.21700000000000003,-0.005994003739124704,-1.9364450000000062,-0.04149280000000033,0.0,-1.3720664034628776,0.3982140375756362,0.21007534562116792,-0.8039865212481345,0.11180442954827452
422,-27.360255,-49.409879,2.0600000000000023,0.7629915453645602,0.0,0.07431885130251548,-0.0015000000000000568,-0.005586956521738684,-0.1714,0.017932721443537997,9.723916000000003,-0.046583400000000275,0.0,-1.1844201714784877,0.40885359753877637,0.21424076472701703,-0.7068785694771975,-0.017818127293876884
423,-27.359761,-49.319936,2.840000000000032,0.9676305021548472,0.1999999999999904,0.3304300130065583,-0.015899999999999914,-0.019770807453416417,-0.1532,0.012360589986772696,19.533695999999992,-0.04480229999999974,0.0,-0.8130283933135889,0.4210921079017318,0.221326365495484,-0.5746706215093695,-0.1388147065334575
424,-27.359744,-49.230109,1.9800000000000182,0.9086693856428063,-1.579999999999984,0.1291398600016027,0.016599999999999948,-0.01194037267080783,-0.1152,0.0049967706986635135,33.04854,-0.17420800000000014,0.0,-0.9368880044672938,0.4210921079017318,0.221326365495484,-0.5746706215093695,-0.1388147065334575
425,-27.359662,-49.1378,1.6399999999999864,0.7194918840949676,-0.5600000000000023,0.004070571336020734,0.01739999999999997,0.0063250517598342215,-0.2785,0.01959194080499599,20.153440000000003,-0.22098969999999962,0.0,-1.0546222175263065,0.43003229763310635,0.2224091504739807,-0.470280857960347,-0.03987567548218429
426,-27.358318,-49.049952,1.4600000000000364,0.6327091648566245,-3.3799999999999955,0.12837313555091967,0.019499999999999962,0.013508488612836267,-0.1466,0.0040593309212167,24.150080000000003,-0.28945240000000005,0.0,-0.9484716100824198,0.43003229763310635,0.2224091504739807,-0.470280857960347,-0.03987567548218429
427,-27.360019,-48.959972,1.240000000000009,0.5841224604073112,0.07999999999998408,0.012456360245866271,0.014499999999999957,0.013736024844720252,-0.07169999999999999,-0.006010637447713199,-4.553659999999994,-0.36783830000000073,0.0,-1.418461891441975,0.43301008592816004,0.21807612759951844,-0.5278762570119682,0.07492557011990542
428,-27.359703,-48.867585,0.5,0.8429726090654839,0.020000000000038654,-0.05376466593635154,0.01990000000000003,0.00014989648033081338,-0.15280000000000005,0.019294087340233204,-56.65262000000001,-0.40071350000000017,0.0,-1.7472411580908158,0.42000776462132094,0.19423113220112054,-0.7731642704526109,0.23601859253708923
429,-27.359897,-48.779951,2.2799999999999727,0.6663901418274314,-2.1399999999999864,0.0976258822694156,0.015199999999999991,0.0046939958592132625,-0.16609999999999997,0.006043814045556289,-56.65262000000001,-0.40071350000000017,0.0,-1.7472411580908158,0.42000776462132094,0.19423113220112054,-0.7731642704526109,0.23601859253708923
430,-27.36131,-48.690172,0.8199999999999932,0.7014023048792808,-0.6800000000000068,0.06085423062815032,0.012199999999999989,0.0052184265010351005,-0.1998000000000001,0.0066372137075405985,-42.147165,-0.5217757000000001,0.0,-1.9815161663769416,0.40478650403865757,0.17484683367124632,-0.874189707479573,0.38037092724640686
435,-27.27191,-52.019828,2.9799999999999613,-0.10725065540990641,-2.1200000000000045,0.11201751844836227,0.05040000000000011,0.016969151138716665,-0.2545,0.013625527276825103,12.737830000000002,0.19921729999999993,0.0,-0.4320404547216121,0.22527355738827382,0.07991226512189176,-0.8683445167752524,0.9829905136188337
438,-27.26868,-51.749616,1.5199999999999818,0.11449127349439792,0.4399999999999977,0.2336401567661408,0.0373,0.017981780538301795,-0.42680000000000007,0.019261298296182096,5.609939999999995,0.057458899999999424,0.0,-0.4668678224776137,0.255765331191542,0.09914431770572918,-1.0768811961733604,1.1139447474517006
442,-27.269726,-51.387925,0.5999999999999659,0.5133070905376727,-0.060000000000002274,0.11745887541556321,0.01440000000000008,0.028919047619047178,0.026799999999999935,-0.011522966268941101,3.3658860000000033,-0.06607680000000027,0.0,-0.9184247834740553,0.34503565205454123,0.1481202203364349,-1.14397948383521,1.0483571098692561
450,-27.269038,-50.671342,-0.6200000000000045,0.6198978191761704,1.4399999999999977,-0.08782430950811104,0.01200000000000001,0.033872877846790606,0.2556,-0.029067619272089104,2.5216799999999893,0.3807912999999994,0.0,0.5437009809693176,0.4026161841724587,0.18665735842366793,-1.0377096765307385,0.6158023738397702
453,-27.269855,-50.400364,2.0600000000000023,1.3079861950420693,0.6200000000000045,0.31506414277857964,-0.007800000000000029,-0.015618840579709747,-0.22940000000000002,0.004812955503638902,29.593370000000007,0.3744299999999994,0.0,0.4738142991685681,0.3702069166418305,0.19201893858087882,-0.9699700644038955,0.29133661720253556
455,-27.270004,-50.220006,-0.3400000000000354,0.3260652121649308,-0.9000000000000341,0.13447428276294282,0.028199999999999892,0.031210144927536487,-0.21589999999999998,0.011693066961172796,11.292690000000007,0.22662859999999974,0.0,0.3100303893903682,0.3659072931569156,0.19704512162333288,-0.856861644634435,0.1093436946547861
456,-27.275022,-50.132416,1.3400000000000283,0.8387536180021549,-0.37999999999999545,0.015579104266180366,-0.0013000000000000789,0.009477225672878009,-0.1907,-0.019931257418679876,31.995225000000005,0.07908239999999989,0.0,0.042502756236689976,0.3642151749820908,0.19654024124194525,-0.7925099616599596,0.056221752166441874
457,-27.270264,-50.041035,0.9800000000000111,0.8474812684477833,-0.9599999999999795,0.013432947459531164,0.0532999999999999,0.01835714285714285,-0.179,-0.0241613279695531,15.190734000000006,0.07258399999999998,0.0,0.09435562864124591,0.3642151749820908,0.19654024124194525,-0.7925099616599596,0.056221752166441874
460,-27.269969,-49.770206,0.7400000000000091,0.9010206353776482,2.4599999999999795,0.1635639935489399,0.008400000000000074,0.018193788819875323,-0.13300000000000003,-0.0033326202631056984,17.989835,-0.07764009999999999,0.0,-1.1742450929814314,0.38444040661328316,0.19720829128083128,-0.9321439304835906,0.08450542213337542
464,-27.269959,-49.410025,1.7199999999999704,0.7381627356909384,-0.2400000000000091,0.054965054182058104,0.0039000000000000146,0.00043084886128397226,-0.2696,0.022927075430277694,8.451313999999996,-0.056239099999999986,0.0,-1.2318134345952565,0.4255326840030591,0.2094349461836238,-0.7258726959869364,-0.05108388007791653
465,-27.271411,-49.320267,4.740000000000009,0.6882527127612192,-3.0200000000000387,0.22424422691521073,0.009800000000000031,-0.015041614906832201,-0.46230000000000004,0.057866553864646196,2.957483999999994,-0.06941980000000036,0.0,-1.2470044993022178,0.4297538364072597,0.21487237156280425,-0.5354027622444875,-0.140420762501555
466,-27.270045,-49.229977,1.0199999999999818,0.7385759340685034,-1.6999999999999886,0.08641892179478727,-0.0014999999999999458,0.0028830227743265047,-0.14959999999999998,0.018093348847133303,-0.043986000000003855,-0.10336300000000076,0.0,-1.090049386761935,0.4297538364072597,0.21487237156280425,-0.5354027622444875,-0.140420762501555
467,-27.270015,-49.140034,1.740000000000009,1.0784180098557599,-0.5399999999999636,-0.04123507101932855,0.015499999999999958,0.008148861283644115,-0.083,-0.010762662713058799,-9.640039999999999,-0.11219399999999968,0.0,-1.3163611783735245,0.436159308424779,0.21986711889458732,-0.4612898989676495,-0.13611212796438288
468,-27.2686,-49.052006,1.3999999999999773,0.8075609812839417,-0.3599999999999568,0.0006259688420415799,0.01980000000000004,0.0107973084886126,-0.1464,0.001857641136718588,-11.467504000000005,-0.19276439999999972,0.0,-1.5151814123008922,0.43881621898710144,0.22071373618489787,-0.5585822889502197,-0.0436764124205995
470,-27.27214,-48.870107,0.8999999999999773,0.802227471840542,-1.1200000000000045,0.03631468440577734,0.006199999999999983,-0.012037888198757729,-0.11460000000000001,-0.0013544079329953912,-1.2224199999999996,-0.36187919999999973,0.0,-1.5179402954292023,0.4189134153963039,0.2028292376460037,-0.6175668187094345,0.1518324333076606
483,-28.214251,-50.716115,0.45999999999997954,0.7763773054733818,1.919999999999959,-0.03739846954500248,0.029900000000000038,0.0211550724637678,-0.04420000000000002,-0.0005394849887307984,37.67089,0.7364639999999998,0.0,1.0627368424678973,0.4683926886185752,0.2514358837809567,-1.2315638113834098,1.0516535245625747
487,-27.180019,-52.019849,2.4599999999999795,0.12534830309240164,2.0,0.2505794549009295,0.02849999999999997,0.007859627329192875,-0.2619000000000001,0.014833193360899,16.907573999999997,0.18176140000000007,0.0,-0.5094015940474605,0.2136298480115073,0.07133046424632372,-0.9813557033140654,0.9714806873536439
491,-27.179999,-51.659997,-0.660000000000025,0.2435238697524511,2.9399999999999977,0.17173076445856417,0.04940000000000011,0.029159420289854854,-0.26500000000000007,0.005518288754855903,-7.1973549999999875,-0.048202999999999996,0.0,-0.6327059768050614,0.2654103825281524,0.098601028939032,-1.1963412503325657,1.0673317952617438
