Unnamed: 0,UA,sorensen,bray_curtis,legendre,podani,n_especies_ingresso,n_especies_egresso,abundancia_ingresso,abundancia_egresso,abund_total_c1,abund_total_c2,taxa_rel_ingresso,taxa_rel_egresso,taxa_rel_ingresso_pct,taxa_rel_egresso_pct,ganho_liquido_especies,ganho_liquido_individuos,taxa_liquida_abund_pct,PD,MPD,MNTD,q0_riqueza_c1,q1_shannon_c1,q2_simpson_c1,q0_riqueza_c2,q1_shannon_c2,q2_simpson_c2,diff_q0,diff_q1,diff_q2,ganho_liquido,trajetoria,PD_ciclo1,MPD_ciclo1,MNTD_ciclo1,PD_ciclo2,MPD_ciclo2,MNTD_ciclo2,PD_delta,MPD_delta,MNTD_delta
93,246,0.1111111111111111,0.2464631422189128,0.1111111111111111,0.2464631422189128,6,1,25,1,89,136,0.1838235294117647,0.0112359550561797,18.38235294117647,1.1235955056179776,5,24,17.258757435558493,2559.566177,240.00919254679803,111.7963004137931,29,20.13887480350659,15.08761904761904,34,21.281775639805016,15.135842880523734,5,1.142900836298427,0.0482238329046929,24,Regeneração,2559.566177,240.00919254679803,111.7963004137931,3229.208822,273.0877477932264,128.7484277647059,669.6426449999999,33.07855524642838,16.95212735091279
94,249,0.074074074074074,0.106060606060606,0.074074074074074,0.106060606060606,3,1,3,2,128,136,0.0220588235294117,0.015625,2.2058823529411766,1.5625,2,1,0.6433823529411766,2530.845642,243.23233398,153.7607234,26,17.78158763298604,13.585406301824213,28,18.00681816020579,13.21142857142857,2,0.2252305272197503,-0.3739777303956426,1,Estagnação,2530.845642,243.23233398,153.7607234,2626.786322,240.93821065527064,146.18231996296296,95.9406799999997,-2.2941233247293558,-7.578403437037025
95,251,0.0303030303030303,0.0779327317473338,0.0303030303030303,0.0779327317473338,2,0,3,0,197,214,0.014018691588785,0.0,1.4018691588785046,0.0,2,3,1.4018691588785046,3032.885141003,272.8591241894409,135.82006051632257,32,13.221238808986255,7.590260121259534,34,14.69447441475048,8.257482870537324,2,1.4732356057642215,0.6672227492777898,3,Regeneração,3032.885141003,272.8591241894409,135.82006051632257,3191.915934003,270.9321553676061,134.33504615169696,159.0307929999999,-1.926968821834805,-1.4850143646256129
96,2530,0.0508474576271186,0.1812080536912751,0.0508474576271186,0.1812080536912751,3,0,4,0,132,166,0.0240963855421686,0.0,2.409638554216868,0.0,3,4,2.409638554216868,2532.662541996,232.37942848384125,127.79345774985714,28,18.839353859677104,14.352553542009884,31,20.702670173192026,15.90993071593534,3,1.8633163135149184,1.5573771739254545,4,Regeneração,2532.662541996,232.37942848384125,127.79345774985714,2694.128128996,232.88023036525053,126.3386885332,161.46558700000014,0.5008018814092736,-1.4547692166571409
97,254,0.1111111111111111,0.2472981563890655,0.1111111111111111,0.2472981563890655,9,1,11,2,109,157,0.0700636942675159,0.018348623853211,7.006369426751593,1.834862385321101,8,9,5.171507041430491,3081.4248700030003,286.9997553855122,81.44735317095122,41,31.27819753650688,25.6609071274298,49,32.451660460658566,23.363981042654025,8,1.1734629241516927,-2.2969260847757766,9,Regeneração,3081.4248700030003,286.9997553855122,81.44735317095122,3445.7745385030003,277.8492067441701,81.80951128589795,364.3496685,-9.150548641342084,0.3621581149467374
98,260,0.0666666666666666,0.0609107037256061,0.0666666666666666,0.0609107037256061,3,1,3,1,139,144,0.0208333333333333,0.0071942446043165,2.083333333333333,0.7194244604316548,2,2,1.3639088729016784,2791.270709,267.4993161970443,128.85728124137933,29,19.19860880920208,13.890007189072607,31,19.81567105567187,14.029769959404602,2,0.6170622464697892,0.139762770331993,2,Regeneração,2791.270709,267.4993161970443,128.85728124137933,3078.059241,268.5886810150538,139.15415829032258,286.78853200000003,1.0893648180094715,10.29687704894326
99,261,0.625,0.52,0.625,0.52,2,8,2,16,36,14,0.1428571428571428,0.4444444444444444,14.285714285714285,44.44444444444444,-6,-14,-30.15873015873016,1412.8970900000002,239.00533050909087,182.4483403636364,11,7.866135534050369,6.29126213592233,5,3.9592526601050366,3.3793103448275863,-6,-3.906882873945333,-2.911951791094744,-14,Declínio,1412.8970900000002,239.00533050909087,182.4483403636364,857.5729840000001,246.8832412,224.70149440000003,-555.324106,7.877910690909118,42.25315403636364
100,2623,0.2580645161290322,0.3376623376623376,0.2580645161290322,0.3376623376623376,10,6,16,7,62,92,0.1739130434782608,0.1129032258064516,17.391304347826086,11.29032258064516,4,9,6.100981767180926,2252.0719549960004,234.1634856240529,93.06772228557142,29,25.66472346392809,23.1566265060241,33,24.943659888140413,20.152380952380952,4,-0.721063575787678,-3.0042455536431483,9,Regeneração,2252.0719549960004,234.1634856240529,93.06772228557142,2821.124990996,236.0543735111212,110.10484790896967,569.0530359999998,1.8908878870683168,17.037125623398254
101,2645,0.0434782608695652,0.1317365269461078,0.0434782608695652,0.1317365269461078,2,1,2,2,151,183,0.0109289617486338,0.0132450331125827,1.092896174863388,1.3245033112582782,1,0,-0.2316071363948901,2979.459924996,239.0570606165205,119.0644127057647,34,24.22270153756533,19.176619007569386,35,24.395371526586644,18.782389231632084,1,0.1726699890213083,-0.3942297759373012,0,Estagnação,2979.459924996,239.0570606165205,119.0644127057647,3003.4497519960005,238.734121673721,113.09265902845712,23.98982700000033,-0.3229389427994817,-5.971753677307575
102,27,0.074074074074074,0.0673234811165845,0.074074074074074,0.0673234811165845,2,2,3,2,292,317,0.0094637223974763,0.0068493150684931,0.946372239747634,0.684931506849315,0,1,0.261440732898319,2599.808716899,277.3272315207236,124.33001157792592,27,10.052105305211242,6.317723770005928,27,10.4340864859567,6.558049990210795,0,0.3819811807454574,0.2403262202048663,1,Estagnação,2599.808716899,277.3272315207236,124.33001157792592,2482.132262899,275.5415724153105,107.70479020744445,-117.67645399999992,-1.7856591054131172,-16.62522137048147
103,279,0.1549295774647887,0.316504854368932,0.1549295774647887,0.316504854368932,10,1,19,1,137,208,0.0913461538461538,0.0072992700729927,9.134615384615383,0.7299270072992701,9,18,8.404688377316113,2584.454943,238.146114511828,101.88486512903224,31,19.016998788964013,13.770359501100511,40,26.019495603567385,19.719234275296262,9,7.002496814603369,5.948874774195749,18,Regeneração,2584.454943,238.146114511828,101.88486512903224,3339.981102996,264.8253407203128,110.8497891499,755.5261599959999,26.67922620848481,8.96492402086777
104,28,0.074074074074074,0.1369294605809128,0.074074074074074,0.1369294605809128,3,5,3,5,240,242,0.012396694214876,0.0208333333333333,1.2396694214876034,2.083333333333333,-2,-2,-0.8436639118457296,4017.057117402,317.4584237622276,82.5959675564909,55,35.66769264375726,27.118644067796613,53,34.742552297245915,26.261883408071743,-2,-0.9251403465113484,-0.8567606597248698,-2,Declínio,4017.057117402,317.4584237622276,82.5959675564909,3892.914938902,319.6888878591466,80.09017910579246,-124.14217850000024,2.230464096918979,-2.5057884506984465
105,281,0.1830985915492957,0.1689401888772298,0.1830985915492957,0.1689401888772298,11,2,23,4,202,276,0.0833333333333333,0.0198019801980198,8.333333333333332,1.98019801980198,9,19,6.353135313531352,2972.769429999,277.2346513246667,123.88743361296774,31,11.375051837448824,5.642146017699117,40,16.011798429300104,7.882450331125828,9,4.63674659185128,2.240304313426712,19,Regeneração,2972.769429999,277.2346513246667,123.88743361296774,3601.266355999,269.57914765379616,120.16364040005,628.4969260000003,-7.65550367087053,-3.723793212917741
106,284,0.0416666666666666,0.2107253351667239,0.0416666666666666,0.2107253351667239,2,2,2,2,211,275,0.0072727272727272,0.0094786729857819,0.7272727272727273,0.9478672985781992,0,0,-0.2205945713054717,4096.6241269022,308.8943744236732,94.69936192919585,48,28.20449108917034,17.646056282203727,48,23.289931178964228,13.65318649575736,0,-4.914559910206112,-3.992869786446368,0,Estagnação,4096.6241269022,308.8943744236732,94.69936192919585,4026.7345309022,309.7157737454817,92.5298103458625,-69.88959600000044,0.821399321808542,-2.1695515833333445
107,285,0.0886075949367088,0.134575569358178,0.0886075949367088,0.134575569358178,5,2,5,3,229,254,0.0196850393700787,0.0131004366812227,1.968503937007874,1.310043668122271,3,2,0.6584602688856034,3356.330303896,324.1643847463044,98.25592551557897,38,16.87219214139655,9.95274245587398,41,15.652102113910557,9.015651201788708,3,-1.220090027485993,-0.9370912540852724,2,Regeneração,3356.330303896,324.1643847463044,98.25592551557897,3389.134978896,318.35856729697946,92.9461987398,32.80467500000032,-5.805817449324934,-5.3097267757789695
108,286,0.1111111111111111,0.1136363636363636,0.1111111111111111,0.1136363636363636,5,3,5,4,171,181,0.0276243093922651,0.023391812865497,2.7624309392265194,2.3391812865497075,2,1,0.4232496526768119,3371.533708,320.91189535462183,127.20575262857145,35,22.704299151108703,16.36317851147174,37,20.352634065947267,13.290466531440163,2,-2.351665085161436,-3.0727119800315776,1,Estagnação,3371.533708,320.91189535462183,127.20575262857145,3313.735663,287.5425303363363,130.55618732432433,-57.798045,-33.36936501828552,3.350434695752881
109,287,0.0454545454545454,0.1289640591966173,0.0454545454545454,0.1289640591966173,3,1,5,1,212,261,0.0191570881226053,0.0047169811320754,1.9157088122605364,0.4716981132075472,2,4,1.4440106990529893,3647.338471996,292.4262934063136,113.28116866657145,43,22.068064413905603,13.975124378109454,45,21.682545683321816,13.097673524322245,2,-0.3855187305837866,-0.8774508537872112,4,Regeneração,3647.338471996,292.4262934063136,113.28116866657145,3684.211151896,290.7166643093319,103.048805718,36.872679900000094,-1.7096290969817003,-10.23236294857145
110,297,0.0746268656716417,0.1096736254042928,0.0746268656716417,0.1096736254042928,2,3,2,4,291,277,0.0072202166064981,0.0137457044673539,0.7220216606498195,1.3745704467353952,-1,-2,-0.6525487860855756,3088.33007,286.3539985472371,105.23347170588237,34,14.544933672850735,8.532090680100755,33,12.371846442369376,7.029683921209344,-1,-2.173087230481361,-1.5024067588914107,-2,Declínio,3088.33007,286.3539985472371,105.23347170588237,3070.317601996,288.88691788612124,108.71515709078788,-18.012468003999857,2.532919338884142,3.481685384905518
111,30,0.0495049504950495,0.1076388888888889,0.0495049504950495,0.1076388888888889,2,3,2,5,283,293,0.0068259385665529,0.0176678445229682,0.6825938566552902,1.76678445229682,-1,-3,-1.08419059564153,3757.243206006,318.0786682865098,94.51433723558824,51,15.840737912147292,6.9709287144224925,50,12.28890583426936,5.174431920920981,-1,-3.5518320778779326,-1.796496793501512,-3,Declínio,3757.243206006,318.0786682865098,94.51433723558824,3684.990693006,301.38779793166856,89.4045482203,-72.25251299999991,-16.690870354841252,-5.109789015288243
112,301,0.0909090909090909,0.1851851851851851,0.0909090909090909,0.1851851851851851,2,0,2,0,26,28,0.0714285714285714,0.0,7.142857142857142,0.0,2,2,7.142857142857142,1550.1600990000002,326.92752673333337,225.0148614,10,7.467736213245535,5.633333333333334,12,10.117664281358987,8.909090909090908,2,2.6499280681134536,3.2757575757575745,2,Regeneração,1550.1600990000002,326.92752673333337,225.0148614,1603.3280060000002,306.830907030303,171.00407333333334,53.167907000000014,-20.096619703030346,-54.01078806666666
113,304,0.1428571428571428,0.2849740932642487,0.1428571428571428,0.2849740932642487,5,1,23,1,73,120,0.1916666666666666,0.0136986301369863,19.166666666666668,1.36986301369863,4,22,17.796803652968038,2122.531167,283.45318844444444,153.60960994736843,19,11.196821266456032,7.33012379642366,23,10.704114226010688,6.509945750452079,4,-0.4927070404453442,-0.8201780459715806,22,Regeneração,2122.531167,283.45318844444444,153.60960994736843,2468.511031,273.44651353359683,151.5530379565217,345.9798639999999,-10.006674910847607,-2.05657199084672
114,308,0.1136363636363636,0.2489795918367346,0.1136363636363636,0.2489795918367346,7,3,19,6,223,268,0.0708955223880597,0.0269058295964125,7.08955223880597,2.690582959641256,4,13,4.398969279164714,3657.596090996,370.6420619998095,105.3744205475238,42,25.131303046226265,17.189422744555827,46,23.7662751702638,15.216949152542378,4,-1.3650278759624648,-1.9724735920134489,13,Regeneração,3657.596090996,370.6420619998095,105.3744205475238,4037.395695996,363.0089194983768,110.03275178252174,379.79960500000016,-7.633142501432701,4.658331234997945
115,3082,0.2121212121212121,0.2727272727272727,0.2121212121212121,0.2727272727272727,11,3,13,3,89,142,0.0915492957746478,0.0337078651685393,9.15492957746479,3.3707865168539324,8,10,5.784143060610857,2609.214909996,239.478673192836,122.43954271414285,29,17.56152213751013,10.436100131752308,37,20.447114176093145,11.16500553709856,8,2.885592038583013,0.7289054053462536,10,Regeneração,2609.214909996,239.478673192836,122.43954271414285,2940.8236689960004,237.44108111406348,103.61672583322222,331.6087590000002,-2.0375920787725192,-18.822816880920627
116,309,0.0638297872340425,0.1067503924646781,0.0638297872340425,0.1067503924646781,6,0,9,0,202,225,0.04,0.0,4.0,0.0,6,9,4.0,3528.069043996,325.67506288142494,96.79060577263635,44,24.06130430250449,14.946520146520143,50,25.31732398766123,14.815627743634764,6,1.256019685156737,-0.1308924028853777,9,Regeneração,3528.069043996,325.67506288142494,96.79060577263635,3716.913024996,314.94956529861554,83.92326807991999,188.843981,-10.725497582809396,-12.867337692716362
117,3097,0.054054054054054,0.0891089108910891,0.054054054054054,0.0891089108910891,1,3,1,3,148,155,0.0064516129032258,0.0202702702702702,0.6451612903225806,2.027027027027027,-2,-2,-1.381865736704447,3305.834486996,235.65823415057184,124.20608676305262,38,26.0658868977974,20.47102803738317,36,25.882393557548504,20.657781599312127,-2,-0.1834933402488943,0.1867535619289491,-2,Declínio,3305.834486996,235.65823415057184,124.20608676305262,3045.802261996,234.11206687755555,111.23055138877776,-260.0322249999999,-1.5461672730162943,-12.97553537427487
118,310,0.0465116279069767,0.0839041095890411,0.0465116279069767,0.0839041095890411,1,3,1,3,189,205,0.0048780487804878,0.0158730158730158,0.4878048780487805,1.5873015873015872,-2,-2,-1.0994967092528067,4000.586992496,284.72443586874,135.09486879536362,44,28.60236501654312,21.12418687167357,42,27.212083766363644,20.51000488042948,-2,-1.3902812501794737,-0.6141819912440916,-2,Declínio,4000.586992496,284.72443586874,135.09486879536362,3846.098308996,285.4271939823879,134.25629669038094,-154.4886835000002,0.7027581136479171,-0.8385721049826884
119,311,0.0465116279069767,0.1787234042553191,0.0465116279069767,0.1787234042553191,3,1,3,1,205,268,0.0111940298507462,0.0048780487804878,1.1194029850746268,0.4878048780487805,2,2,0.6315981070258463,2992.8537335030005,238.1227297411417,81.87915711919048,42,24.725097053453663,17.329896907216494,44,24.552468765817544,17.44147644487615,2,-0.1726282876361189,0.111579537659658,2,Regeneração,2992.8537335030005,238.1227297411417,81.87915711919048,3073.379148503,238.04423160161627,77.08411261377273,80.52541499999961,-0.0784981395254362,-4.795044505417749
120,312,0.1,0.14540059347181,0.1,0.14540059347181,8,0,10,0,150,187,0.053475935828877,0.0,5.347593582887701,0.0,8,10,5.347593582887701,3407.389853996,273.7857308267619,137.22518719433333,36,24.20410919544987,18.0,44,27.42087800993422,19.203185063152112,8,3.2167688144843503,1.2031850631521124,10,Regeneração,3407.389853996,273.7857308267619,137.22518719433333,3731.276522496,289.58508584654123,104.42554693172728,323.8866684999998,15.79935501977934,-32.79964026260605
121,316,0.0654205607476635,0.1919191919191919,0.0654205607476635,0.1919191919191919,3,4,3,4,277,317,0.0094637223974763,0.0144404332129963,0.946372239747634,1.444043321299639,-1,-1,-0.497671081552005,4254.876669902,332.7801822731698,96.16263878907408,54,23.98794936154724,13.606845185316542,53,25.649715581185824,16.745375770704882,-1,1.661766219638583,3.13853058538834,-1,Estagnação,4254.876669902,332.7801822731698,96.16263878907408,4234.508214902,318.4016556835297,98.76872842660376,-20.368454999999813,-14.378526589640105,2.606089637529678
122,317,0.1428571428571428,0.1843971631205673,0.1428571428571428,0.1843971631205673,4,6,4,7,138,144,0.0277777777777777,0.0507246376811594,2.7777777777777777,5.072463768115942,-2,-3,-2.2946859903381647,3453.901169899,299.06338757581744,114.91583909986112,36,22.018630511431866,15.923076923076923,34,20.21406440278024,14.832618025751072,-2,-1.804566108651624,-1.0904588973258509,-3,Declínio,3453.901169899,299.06338757581744,114.91583909986112,3554.776168899,305.126078302615,136.46334298817646,100.87499900000012,6.062690726797541,21.547503888315347
123,318,0.081081081081081,0.148231079265562,0.081081081081081,0.148231079265562,3,3,3,4,174,200,0.015,0.0229885057471264,1.5,2.2988505747126435,0,-1,-0.7988505747126435,3624.786063002,295.0146366817898,131.93078745991892,37,15.774955502430188,8.022257551669318,37,15.894647532330216,7.905138339920948,0,0.1196920299000297,-0.1171192117483697,-1,Estagnação,3624.786063002,295.0146366817898,131.93078745991892,3690.522923002,295.96490806016817,130.97168548694594,65.73685999999998,0.9502713783783748,-0.9591019729729736
124,321,0.0833333333333333,0.1104815864022662,0.0833333333333333,0.1104815864022662,3,3,3,3,169,184,0.0163043478260869,0.0177514792899408,1.6304347826086956,1.7751479289940828,0,0,-0.1447131463853872,3204.6746860000003,261.6259205650793,115.26160594444444,36,23.7150469473891,17.68482972136223,36,23.26587029636925,17.469556243550052,0,-0.4491766510198509,-0.2152734778121789,0,Estagnação,3204.6746860000003,261.6259205650793,115.26160594444444,3194.9370830000003,260.4854513619048,120.89649933333334,-9.737603000000036,-1.1404692031745185,5.634893388888898
125,328,0.0602409638554216,0.0945945945945946,0.0602409638554216,0.0945945945945946,4,1,5,1,244,251,0.0199203187250996,0.0040983606557377,1.99203187250996,0.4098360655737705,3,4,1.5821958069361897,3508.8498949960003,262.0918662100564,119.4936661249,40,24.52281830824901,17.889423076923077,43,26.25211010223956,19.3432606693276,3,1.729291793990548,1.4538375924045257,4,Regeneração,3508.8498949960003,262.0918662100564,119.4936661249,3668.417878996,260.12376417257144,118.5087512092093,159.5679839999998,-1.9681020374849825,-0.9849149156907088
126,3309,0.0512820512820512,0.0743243243243243,0.0512820512820512,0.0743243243243243,2,2,2,2,145,151,0.0132450331125827,0.0137931034482758,1.3245033112582782,1.3793103448275863,0,0,-0.054807033569308,3198.4740029960003,238.2592886448691,98.86854284605128,39,25.56392087443768,18.524229074889867,39,24.350228399861955,17.312832194381173,0,-1.2136924745757227,-1.211396880508694,0,Estagnação,3198.4740029960003,238.2592886448691,98.86854284605128,3232.256423996,238.45104673805403,110.14835594726316,33.782420999999886,0.1917580931849443,11.279813101211872
127,336,0.2,0.2508017960230917,0.2,0.2508017960230917,8,3,18,3,108,153,0.1176470588235294,0.0277777777777777,11.76470588235294,2.7777777777777777,5,15,8.986928104575163,2667.027018,276.88159317333333,150.8423448,25,15.1875179047073,11.024574669187146,30,19.287026895218627,14.441085749537322,5,4.0995089905113264,3.416511080350176,15,Regeneração,2667.027018,276.88159317333333,150.8423448,2940.1380360000003,268.74431634252875,138.73292676666668,273.11101800000006,-8.13727683080458,-12.109418033333329
128,337,0.0491803278688524,0.0710082385249117,0.0491803278688524,0.0710082385249117,2,1,2,1,204,222,0.009009009009009,0.0049019607843137,0.9009009009009008,0.4901960784313725,1,1,0.4107048224695284,2669.832719,267.3680867034483,102.6132026,30,12.072835280879412,6.068241469816273,31,13.384380626561242,6.716271463614064,1,1.3115453456818305,0.64802999379779,1,Estagnação,2669.832719,267.3680867034483,102.6132026,2760.046946,267.4174929419355,110.07252225806452,90.21422699999994,0.0494062384872222,7.45931965806453
129,340,0.2112676056338028,0.4113475177304964,0.2112676056338028,0.4113475177304964,9,6,48,11,113,169,0.2840236686390532,0.0973451327433628,28.402366863905325,9.734513274336283,3,37,18.66785358956904,2509.8017910030003,238.5519006882335,85.212266559,34,24.30174270442559,17.858741258741258,37,23.81147428860104,17.010720667063726,3,-0.490268415824552,-0.8480205916775319,37,Regeneração,2509.8017910030003,238.5519006882335,85.212266559,2832.669976003,291.6160984295916,82.60526070278378,322.8681849999998,53.0641977413581,-2.607005856216219
130,341,0.1392405063291139,0.3484162895927601,0.1392405063291139,0.3484162895927601,5,6,5,19,102,119,0.042016806722689,0.1862745098039215,4.201680672268908,18.62745098039216,-1,-14,-14.425770308123251,3271.926078003,266.1828856465776,119.42495456441026,40,30.31270668885881,23.432432432432435,39,27.83018536704919,21.55403348554033,-1,-2.4825213218096245,-1.878398946892105,-14,Declínio,3271.926078003,266.1828856465776,119.42495456441026,2683.1966180030004,235.48525451082645,88.56011405278947,-588.7294599999996,-30.697631135751124,-30.864840511620784
131,344,0.1076923076923077,0.1475409836065573,0.1076923076923077,0.1475409836065573,5,2,5,3,140,165,0.0303030303030303,0.0214285714285714,3.0303030303030303,2.142857142857143,3,2,0.8874458874458875,2832.687223,307.7911963096774,79.82385070967742,31,15.679842309137165,7.980456026058632,34,17.512597961723056,10.154792987691163,3,1.832755652585892,2.174336961632533,2,Regeneração,2832.687223,307.7911963096774,79.82385070967742,2863.175065,327.3838204812834,77.70961552941176,30.487842,19.59262417160602,-2.114235180265652
132,345,0.1351351351351351,0.2534181240063593,0.1351351351351351,0.2534181240063593,9,1,13,1,215,312,0.0416666666666666,0.0046511627906976,4.166666666666666,0.4651162790697674,8,12,3.701550387596898,3218.325530999,306.01879967039395,109.54912403045456,33,17.01440789217401,11.040124193933604,41,16.401829848753387,8.838205919738517,8,-0.6125780434206227,-2.201918274195087,12,Regeneração,3218.325530999,306.01879967039395,109.54912403045456,3593.625184999,292.8812799145854,98.18967400004878,375.2996539999999,-13.137519755808569,-11.359450030405782
133,349,0.0482758620689655,0.1286589516678012,0.0482758620689655,0.1286589516678012,3,4,3,5,348,387,0.0077519379844961,0.014367816091954,0.7751937984496124,1.4367816091954022,-1,-2,-0.6615878107457898,4770.306584902,284.635915550207,75.60709440553424,73,41.76779912517031,25.668503603221705,72,42.71197621518101,28.985678343332687,-1,0.9441770900106974,3.317174740110982,-2,Declínio,4770.306584902,284.635915550207,75.60709440553424,4823.738503902,284.8483360113232,79.89847955005555,53.43191899999965,0.2124204611162099,4.291385144521314
134,35,0.1320754716981132,0.1176470588235294,0.1320754716981132,0.1176470588235294,6,1,9,4,176,198,0.0454545454545454,0.0227272727272727,4.545454545454546,2.272727272727273,5,5,2.272727272727273,2246.202844996,243.19414924604348,113.1929990415,24,8.695654318989206,5.098090849242923,29,9.591186835891472,5.3822075782537055,5,0.8955325169022661,0.2841167290107824,5,Regeneração,2246.202844996,243.19414924604348,113.1929990415,2693.636685996,243.53133917706404,125.902472724,447.433841,0.3371899310205606,12.709473682500004
135,351,0.1559633027522936,0.192200557103064,0.1559633027522936,0.192200557103064,15,2,24,2,153,206,0.116504854368932,0.0130718954248366,11.650485436893204,1.30718954248366,13,22,10.343295894409543,4031.613582902,266.5928840681684,112.59267340847916,48,25.035752026362257,13.50778995960762,61,29.867887419440432,14.889824561403511,13,4.832135393078175,1.3820346017958922,22,Regeneração,4031.613582902,266.5928840681684,112.59267340847916,4484.223917402,259.7899658343825,95.83568287880328,452.6103344999997,-6.802918233785931,-16.756990529675875
136,352,0.1875,0.2233676975945017,0.1875,0.2233676975945017,4,8,5,8,128,163,0.0306748466257668,0.0625,3.067484662576687,6.25,-4,-3,-3.182515337423313,3263.990059,277.3352308467023,134.4899752352941,34,18.835243968589264,12.226865671641791,30,15.671401308006736,11.038221852928958,-4,-3.163842660582528,-1.1886438187128334,-3,Declínio,3263.990059,277.3352308467023,134.4899752352941,2910.422284,247.5784066827586,139.78179896666666,-353.567775,-29.75682416394369,5.291823731372546
137,365,0.0769230769230769,0.0983606557377049,0.0769230769230769,0.0983606557377049,2,2,2,2,122,122,0.0163934426229508,0.0163934426229508,1.639344262295082,1.639344262295082,0,0,0.0,2728.1380470000004,273.1274334984615,142.5994383076923,26,14.405206733638268,8.371203599550057,26,13.097892895768906,7.35375494071146,0,-1.307313837869362,-1.017448658838597,0,Estagnação,2728.1380470000004,273.1274334984615,142.5994383076923,2718.28937,273.2837265692308,148.56747373076922,-9.848677000000407,0.1562930707692658,5.968035423076913
138,367,0.0985915492957746,0.0848126232741617,0.0985915492957746,0.0848126232741617,4,3,4,10,259,248,0.0161290322580645,0.0386100386100386,1.6129032258064515,3.861003861003861,1,-6,-2.2481006351974093,3074.949932996,287.0300890451496,99.45345502845714,35,22.73443584412417,17.6111840378052,36,22.198481879887247,17.02768549280177,1,-0.5359539642369242,-0.5834985450034296,-6,Declínio,3074.949932996,287.0300890451496,99.45345502845714,3016.535922996,285.7135098521587,86.52343399988888,-58.41400999999996,-1.3165791929909003,-12.930021028568262
139,369,0.1470588235294117,0.2546916890080429,0.1470588235294117,0.2546916890080429,7,3,7,3,196,177,0.03954802259887,0.0153061224489795,3.954802259887006,1.530612244897959,4,4,2.4241900149890467,2867.290061,262.7929728225806,126.75952578125,32,15.683074935026363,9.666834423754404,36,21.194373192970072,14.954176610978516,4,5.511298257943709,5.287342187224112,4,Regeneração,2867.290061,262.7929728225806,126.75952578125,3204.013383,259.9122368619048,127.5904789722222,336.7233219999998,-2.8807359606758496,0.8309531909721954
140,37,0.0229007633587786,0.0613598673300165,0.0229007633587786,0.0613598673300165,2,1,2,1,298,305,0.0065573770491803,0.0033557046979865,0.6557377049180327,0.3355704697986577,1,1,0.320167235119375,4573.607097003,275.22414012062944,85.28529834379687,65,40.930067538377926,29.38583719391132,66,39.56170905782907,27.530334418467,1,-1.3683584805488564,-1.8555027754443143,1,Estagnação,4573.607097003,275.22414012062944,85.28529834379687,4675.115680003,274.7026248000923,85.83574741543076,101.50858300000073,-0.5215153205371621,0.5504490716338921
141,377,0.1666666666666666,0.1428571428571428,0.1666666666666666,0.1428571428571428,7,5,9,6,139,141,0.0638297872340425,0.0431654676258992,6.382978723404255,4.316546762589928,2,3,2.066431960814328,3087.025470996,275.1353055719572,122.13038897047058,35,20.90745214519633,14.942768754833716,37,21.887232629085688,14.914478619654917,2,0.9797804838893532,-0.0282901351787998,3,Regeneração,3087.025470996,275.1353055719572,122.13038897047058,2845.945393999,242.0837723555,91.86956711116666,-241.0800769970001,-33.05153321645719,-30.26082185930392
142,383,0.2,0.18881654538491,0.2,0.18881654538491,5,16,6,21,243,194,0.0309278350515463,0.0864197530864197,3.09278350515464,8.641975308641975,-11,-15,-5.549191803487336,4022.5602985,273.7392737247429,83.16402205172413,58,29.010074254756173,16.818285388778126,47,22.82196503908852,13.646120377084843,-11,-6.188109215667652,-3.1721650116932807,-15,Declínio,4022.5602985,273.7392737247429,83.16402205172413,3559.680903,281.60974197317296,87.60159408510638,-462.8793955000001,7.870468248430086,4.437572033382253
143,384,0.036144578313253,0.08,0.036144578313253,0.08,3,0,5,0,288,312,0.016025641025641,0.0,1.6025641025641024,0.0,3,5,1.6025641025641024,3212.187396006,289.6945281374795,93.49491682545,40,14.364695171581584,6.887892376681614,43,15.76173925169085,7.280777860882573,3,1.397044080109266,0.392885484200959,5,Regeneração,3212.187396006,289.6945281374795,93.49491682545,3259.566230506,286.36350364479733,81.72812411662791,47.37883449999981,-3.331024492682161,-11.766792708822097
144,385,0.1235955056179775,0.1278195488721804,0.1235955056179775,0.1278195488721804,7,4,10,4,305,318,0.0314465408805031,0.0131147540983606,3.1446540880503147,1.3114754098360657,3,6,1.8331786782142487,3225.899318,306.4730182746401,90.4316380232558,43,20.558216674183186,13.519110594390352,46,23.51688181980057,15.605555555555553,3,2.958665145617392,2.086444961165201,6,Regeneração,3225.899318,306.4730182746401,90.4316380232558,3387.79156,303.9112281010101,92.80213084444443,161.8922419999999,-2.561790173629958,2.370492821188634
145,386,0.024390243902439,0.0676416819012797,0.024390243902439,0.0676416819012797,2,1,3,1,271,277,0.0108303249097472,0.003690036900369,1.083032490974729,0.3690036900369003,1,2,0.7140288009378287,4220.365842006,290.6484212023825,83.21710381986885,61,30.106345132593948,18.255282127765348,62,31.8259788405474,20.22910624835223,1,1.7196337079534525,1.9738241205868832,2,Regeneração,4220.365842006,290.6484212023825,83.21710381986885,4254.082054006,289.7585977955399,82.39969245180644,33.71621200000027,-0.889823406842595,-0.8174113680624089
