file,column,inferred_type
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,bray_curtis_dissimilarity,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,legendre_component,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,podani_component,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,species_recruitment,int64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,species_mortality,int64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,abundance_recruitment,int64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,abundance_mortality,int64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,total_abundance_cycle1,int64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,total_abundance_cycle2,int64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,relative_recruitment,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,relative_mortality,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,relative_recruitment_percent,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,relative_mortality_percent,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,net_species_gain,int64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,net_abundance_gain,int64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,net_abundance_change_percent,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,PD,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,MPD,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,MNTD,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,hill_q0_cycle1,int64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,hill_q1_cycle1,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,hill_q2_cycle1,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,hill_q0_cycle2,int64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,hill_q1_cycle2,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,hill_q2_cycle2,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,delta_hill_q0,int64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,delta_hill_q1,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,delta_hill_q2,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,net_gain,int64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,trajectory,object
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,PD_cycle1,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,MPD_cycle1,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,MNTD_cycle1,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,PD_cycle2,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,MPD_cycle2,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,MNTD_cycle2,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,PD_delta,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,MPD_delta,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics.csv,MNTD_delta,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,Unnamed: 0,int64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,UA,int64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,sorensen,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,bray_curtis,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,legendre,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,podani,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,n_especies_ingresso,int64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,n_especies_egresso,int64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,abundancia_ingresso,int64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,abundancia_egresso,int64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,abund_total_c1,int64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,abund_total_c2,int64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,taxa_rel_ingresso,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,taxa_rel_egresso,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,taxa_rel_ingresso_pct,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,taxa_rel_egresso_pct,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,ganho_liquido_especies,int64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,ganho_liquido_individuos,int64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,taxa_liquida_abund_pct,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,PD,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,MPD,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,MNTD,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,q0_riqueza_c1,int64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,q1_shannon_c1,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,q2_simpson_c1,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,q0_riqueza_c2,int64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,q1_shannon_c2,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,q2_simpson_c2,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,diff_q0,int64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,diff_q1,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,diff_q2,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,ganho_liquido,int64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,trajetoria,object
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,PD_ciclo1,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,MPD_ciclo1,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,MNTD_ciclo1,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,PD_ciclo2,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,MPD_ciclo2,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,MNTD_ciclo2,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,PD_delta,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,MPD_delta,float64
data/processed/plot_level/plot_level_taxonomic_phylogenetic_metrics_original.csv,MNTD_delta,float64
data/raw/environmental/all_variables.csv,UA,int64
data/raw/environmental/all_variables.csv,anom_lst_max,float64
data/raw/environmental/all_variables.csv,anom_lst_mean,float64
data/raw/environmental/all_variables.csv,anom_lst_min,float64
data/raw/environmental/all_variables.csv,anom_lst_sd,float64
data/raw/environmental/all_variables.csv,anom_ndvi_max,float64
data/raw/environmental/all_variables.csv,anom_ndvi_mean,float64
data/raw/environmental/all_variables.csv,anom_ndvi_min,float64
data/raw/environmental/all_variables.csv,anom_ndvi_sd,float64
data/raw/environmental/all_variables.csv,anom_prec_max,float64
data/raw/environmental/all_variables.csv,anom_prec_mean,float64
data/raw/environmental/all_variables.csv,anom_prec_min,float64
data/raw/environmental/all_variables.csv,anom_prec_sd,float64
data/raw/environmental/all_variables.csv,anom_rad_mean,float64
data/raw/environmental/all_variables.csv,anom_rad_sd,float64
data/raw/environmental/all_variables.csv,anom_umid_mean,float64
data/raw/environmental/all_variables.csv,anom_umid_sd,float64
data/raw/environmental/all_variables.csv,cycle_lst_max_cycle1,float64
data/raw/environmental/all_variables.csv,cycle_lst_max_cycle2,float64
data/raw/environmental/all_variables.csv,cycle_lst_mean_cycle1,float64
data/raw/environmental/all_variables.csv,cycle_lst_mean_cycle2,float64
data/raw/environmental/all_variables.csv,cycle_lst_min_cycle1,float64
data/raw/environmental/all_variables.csv,cycle_lst_min_cycle2,float64
data/raw/environmental/all_variables.csv,cycle_lst_sd_cycle1,float64
data/raw/environmental/all_variables.csv,cycle_lst_sd_cycle2,float64
data/raw/environmental/all_variables.csv,cycle_ndvi_max_cycle1,float64
data/raw/environmental/all_variables.csv,cycle_ndvi_max_cycle2,float64
data/raw/environmental/all_variables.csv,cycle_ndvi_mean_cycle1,float64
data/raw/environmental/all_variables.csv,cycle_ndvi_mean_cycle2,float64
data/raw/environmental/all_variables.csv,cycle_ndvi_min_cycle1,float64
data/raw/environmental/all_variables.csv,cycle_ndvi_min_cycle2,float64
data/raw/environmental/all_variables.csv,cycle_ndvi_sd_cycle1,float64
data/raw/environmental/all_variables.csv,cycle_ndvi_sd_cycle2,float64
data/raw/environmental/all_variables.csv,cycle_prec_max_cycle1,float64
data/raw/environmental/all_variables.csv,cycle_prec_max_cycle2,float64
data/raw/environmental/all_variables.csv,cycle_prec_mean_cycle1,float64
data/raw/environmental/all_variables.csv,cycle_prec_mean_cycle2,float64
data/raw/environmental/all_variables.csv,cycle_prec_min_cycle1,float64
data/raw/environmental/all_variables.csv,cycle_prec_min_cycle2,float64
data/raw/environmental/all_variables.csv,cycle_prec_sd_cycle1,float64
data/raw/environmental/all_variables.csv,cycle_prec_sd_cycle2,float64
data/raw/environmental/all_variables.csv,cycle_rad_mean_cycle1,float64
data/raw/environmental/all_variables.csv,cycle_rad_mean_cycle2,float64
data/raw/environmental/all_variables.csv,cycle_rad_sd_cycle1,float64
data/raw/environmental/all_variables.csv,cycle_rad_sd_cycle2,float64
data/raw/environmental/all_variables.csv,cycle_umid_mean_cycle1,float64
data/raw/environmental/all_variables.csv,cycle_umid_mean_cycle2,float64
data/raw/environmental/all_variables.csv,cycle_umid_sd_cycle1,float64
data/raw/environmental/all_variables.csv,cycle_umid_sd_cycle2,float64
data/raw/environmental/all_variables.csv,elevation_m,float64
data/raw/environmental/all_variables.csv,monthly_lst_max_cycle1,float64
data/raw/environmental/all_variables.csv,monthly_lst_max_cycle2,float64
data/raw/environmental/all_variables.csv,monthly_lst_mean_cycle1,float64
data/raw/environmental/all_variables.csv,monthly_lst_mean_cycle2,float64
data/raw/environmental/all_variables.csv,monthly_lst_min_cycle1,float64
data/raw/environmental/all_variables.csv,monthly_lst_min_cycle2,float64
data/raw/environmental/all_variables.csv,monthly_lst_sd_cycle1,float64
data/raw/environmental/all_variables.csv,monthly_lst_sd_cycle2,float64
data/raw/environmental/all_variables.csv,monthly_ndvi_max_cycle1,float64
data/raw/environmental/all_variables.csv,monthly_ndvi_max_cycle2,float64
data/raw/environmental/all_variables.csv,monthly_ndvi_mean_cycle1,float64
data/raw/environmental/all_variables.csv,monthly_ndvi_mean_cycle2,float64
data/raw/environmental/all_variables.csv,monthly_ndvi_min_cycle1,float64
data/raw/environmental/all_variables.csv,monthly_ndvi_min_cycle2,float64
data/raw/environmental/all_variables.csv,monthly_ndvi_sd_cycle1,float64
data/raw/environmental/all_variables.csv,monthly_ndvi_sd_cycle2,float64
data/raw/environmental/all_variables.csv,monthly_prec_max_cycle1,float64
data/raw/environmental/all_variables.csv,monthly_prec_max_cycle2,float64
data/raw/environmental/all_variables.csv,monthly_prec_mean_cycle1,float64
data/raw/environmental/all_variables.csv,monthly_prec_mean_cycle2,float64
data/raw/environmental/all_variables.csv,monthly_prec_min_cycle1,float64
data/raw/environmental/all_variables.csv,monthly_prec_min_cycle2,float64
data/raw/environmental/all_variables.csv,monthly_prec_sd_cycle1,float64
data/raw/environmental/all_variables.csv,monthly_prec_sd_cycle2,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,UA,int64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,anom_lst_max,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,anom_lst_mean,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,anom_lst_min,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,anom_lst_sd,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,anom_ndvi_max,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,anom_ndvi_mean,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,anom_ndvi_min,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,anom_ndvi_sd,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,anom_prec_max,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,anom_prec_mean,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,anom_prec_min,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,anom_prec_sd,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,anom_rad_mean,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,anom_rad_sd,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,anom_umid_mean,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,anom_umid_sd,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_lst_max_cycle1,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_lst_max_cycle2,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_lst_mean_cycle1,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_lst_mean_cycle2,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_lst_min_cycle1,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_lst_min_cycle2,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_lst_sd_cycle1,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_lst_sd_cycle2,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_ndvi_max_cycle1,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_ndvi_max_cycle2,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_ndvi_mean_cycle1,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_ndvi_mean_cycle2,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_ndvi_min_cycle1,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_ndvi_min_cycle2,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_ndvi_sd_cycle1,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_ndvi_sd_cycle2,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_prec_max_cycle1,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_prec_max_cycle2,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_prec_mean_cycle1,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_prec_mean_cycle2,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_prec_min_cycle1,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_prec_min_cycle2,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_prec_sd_cycle1,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_prec_sd_cycle2,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_rad_mean_cycle1,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_rad_mean_cycle2,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_rad_sd_cycle1,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_rad_sd_cycle2,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_umid_mean_cycle1,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_umid_mean_cycle2,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_umid_sd_cycle1,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,cycle_umid_sd_cycle2,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,monthly_lst_max_cycle1,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,monthly_lst_max_cycle2,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,monthly_lst_mean_cycle1,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,monthly_lst_mean_cycle2,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,monthly_lst_min_cycle1,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,monthly_lst_min_cycle2,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,monthly_lst_sd_cycle1,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,monthly_lst_sd_cycle2,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,monthly_ndvi_max_cycle1,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,monthly_ndvi_max_cycle2,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,monthly_ndvi_mean_cycle1,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,monthly_ndvi_mean_cycle2,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,monthly_ndvi_min_cycle1,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,monthly_ndvi_min_cycle2,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,monthly_ndvi_sd_cycle1,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,monthly_ndvi_sd_cycle2,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,monthly_prec_max_cycle1,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,monthly_prec_max_cycle2,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,monthly_prec_mean_cycle1,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,monthly_prec_mean_cycle2,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,monthly_prec_min_cycle1,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,monthly_prec_min_cycle2,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,monthly_prec_sd_cycle1,float64
data/raw/environmental/all_variables_72_remote_sensing_candidates.csv,monthly_prec_sd_cycle2,float64
data/raw/environmental/florestasc_cycle_mean_environmental_conditions.csv,UA,int64
data/raw/environmental/florestasc_cycle_mean_environmental_conditions.csv,Lat,float64
data/raw/environmental/florestasc_cycle_mean_environmental_conditions.csv,Long,float64
data/raw/environmental/florestasc_cycle_mean_environmental_conditions.csv,cycle,object
data/raw/environmental/florestasc_cycle_mean_environmental_conditions.csv,lst_max,float64
data/raw/environmental/florestasc_cycle_mean_environmental_conditions.csv,lst_mean,float64
data/raw/environmental/florestasc_cycle_mean_environmental_conditions.csv,lst_min,float64
data/raw/environmental/florestasc_cycle_mean_environmental_conditions.csv,lst_sd,float64
data/raw/environmental/florestasc_cycle_mean_environmental_conditions.csv,ndvi_max,float64
data/raw/environmental/florestasc_cycle_mean_environmental_conditions.csv,ndvi_mean,float64
data/raw/environmental/florestasc_cycle_mean_environmental_conditions.csv,ndvi_min,float64
data/raw/environmental/florestasc_cycle_mean_environmental_conditions.csv,ndvi_sd,float64
data/raw/environmental/florestasc_cycle_mean_environmental_conditions.csv,prec_max,float64
data/raw/environmental/florestasc_cycle_mean_environmental_conditions.csv,prec_mean,float64
data/raw/environmental/florestasc_cycle_mean_environmental_conditions.csv,prec_min,float64
data/raw/environmental/florestasc_cycle_mean_environmental_conditions.csv,prec_sd,float64
data/raw/environmental/florestasc_cycle_mean_environmental_conditions.csv,rad_mean,float64
data/raw/environmental/florestasc_cycle_mean_environmental_conditions.csv,rad_sd,float64
data/raw/environmental/florestasc_cycle_mean_environmental_conditions.csv,umid_mean,float64
data/raw/environmental/florestasc_cycle_mean_environmental_conditions.csv,umid_sd,float64
data/raw/environmental/florestasc_cycle_mean_environmental_conditions.csv,elevation_m,float64
data/raw/environmental/florestasc_intercycle_environmental_anomalies.csv,UA,int64
data/raw/environmental/florestasc_intercycle_environmental_anomalies.csv,Lat,float64
data/raw/environmental/florestasc_intercycle_environmental_anomalies.csv,Long,float64
data/raw/environmental/florestasc_intercycle_environmental_anomalies.csv,anom_lst_max,float64
data/raw/environmental/florestasc_intercycle_environmental_anomalies.csv,anom_lst_mean,float64
data/raw/environmental/florestasc_intercycle_environmental_anomalies.csv,anom_lst_min,float64
data/raw/environmental/florestasc_intercycle_environmental_anomalies.csv,anom_lst_sd,float64
data/raw/environmental/florestasc_intercycle_environmental_anomalies.csv,anom_ndvi_max,float64
data/raw/environmental/florestasc_intercycle_environmental_anomalies.csv,anom_ndvi_mean,float64
data/raw/environmental/florestasc_intercycle_environmental_anomalies.csv,anom_ndvi_min,float64
data/raw/environmental/florestasc_intercycle_environmental_anomalies.csv,anom_ndvi_sd,float64
data/raw/environmental/florestasc_intercycle_environmental_anomalies.csv,anom_prec_max,float64
data/raw/environmental/florestasc_intercycle_environmental_anomalies.csv,anom_prec_mean,float64
data/raw/environmental/florestasc_intercycle_environmental_anomalies.csv,anom_prec_min,float64
data/raw/environmental/florestasc_intercycle_environmental_anomalies.csv,anom_prec_sd,float64
data/raw/environmental/florestasc_intercycle_environmental_anomalies.csv,anom_rad_mean,float64
data/raw/environmental/florestasc_intercycle_environmental_anomalies.csv,anom_rad_sd,float64
data/raw/environmental/florestasc_intercycle_environmental_anomalies.csv,anom_umid_mean,float64
data/raw/environmental/florestasc_intercycle_environmental_anomalies.csv,anom_umid_sd,float64
data/raw/environmental/florestasc_intercycle_mean_anomalies.csv,UA,int64
data/raw/environmental/florestasc_intercycle_mean_anomalies.csv,Lat,float64
data/raw/environmental/florestasc_intercycle_mean_anomalies.csv,Long,float64
data/raw/environmental/florestasc_intercycle_mean_anomalies.csv,anom_lst_mean,float64
data/raw/environmental/florestasc_intercycle_mean_anomalies.csv,anom_ndvi_mean,float64
data/raw/environmental/florestasc_intercycle_mean_anomalies.csv,anom_prec_mean,float64
data/raw/environmental/florestasc_intercycle_mean_anomalies.csv,anom_rad_mean,float64
data/raw/environmental/florestasc_intercycle_mean_anomalies.csv,anom_umid_mean,float64
data/raw/environmental/gee_export_cycle_mean_conditions_original.csv,system:index,object
data/raw/environmental/gee_export_cycle_mean_conditions_original.csv,Lat,float64
data/raw/environmental/gee_export_cycle_mean_conditions_original.csv,Long,float64
data/raw/environmental/gee_export_cycle_mean_conditions_original.csv,UA,int64
data/raw/environmental/gee_export_cycle_mean_conditions_original.csv,altitude,int64
data/raw/environmental/gee_export_cycle_mean_conditions_original.csv,ciclo,object
data/raw/environmental/gee_export_cycle_mean_conditions_original.csv,lst_max,float64
data/raw/environmental/gee_export_cycle_mean_conditions_original.csv,lst_mean,float64
data/raw/environmental/gee_export_cycle_mean_conditions_original.csv,lst_min,float64
data/raw/environmental/gee_export_cycle_mean_conditions_original.csv,lst_sd,float64
data/raw/environmental/gee_export_cycle_mean_conditions_original.csv,ndvi_max,float64
data/raw/environmental/gee_export_cycle_mean_conditions_original.csv,ndvi_mean,float64
data/raw/environmental/gee_export_cycle_mean_conditions_original.csv,ndvi_min,float64
data/raw/environmental/gee_export_cycle_mean_conditions_original.csv,ndvi_sd,float64
data/raw/environmental/gee_export_cycle_mean_conditions_original.csv,prec_max,float64
data/raw/environmental/gee_export_cycle_mean_conditions_original.csv,prec_mean,float64
data/raw/environmental/gee_export_cycle_mean_conditions_original.csv,prec_min,float64
data/raw/environmental/gee_export_cycle_mean_conditions_original.csv,prec_sd,float64
data/raw/environmental/gee_export_cycle_mean_conditions_original.csv,.geo,object
data/raw/environmental/gee_export_cycle_summaries_original.csv,system:index,object
data/raw/environmental/gee_export_cycle_summaries_original.csv,Lat,float64
data/raw/environmental/gee_export_cycle_summaries_original.csv,Long,float64
data/raw/environmental/gee_export_cycle_summaries_original.csv,UA,int64
data/raw/environmental/gee_export_cycle_summaries_original.csv,ciclo,object
data/raw/environmental/gee_export_cycle_summaries_original.csv,lst_max,float64
data/raw/environmental/gee_export_cycle_summaries_original.csv,lst_mean,float64
data/raw/environmental/gee_export_cycle_summaries_original.csv,lst_min,float64
data/raw/environmental/gee_export_cycle_summaries_original.csv,lst_sd,float64
data/raw/environmental/gee_export_cycle_summaries_original.csv,ndvi_max,float64
data/raw/environmental/gee_export_cycle_summaries_original.csv,ndvi_mean,float64
data/raw/environmental/gee_export_cycle_summaries_original.csv,ndvi_min,float64
data/raw/environmental/gee_export_cycle_summaries_original.csv,ndvi_sd,float64
data/raw/environmental/gee_export_cycle_summaries_original.csv,prec_max,float64
data/raw/environmental/gee_export_cycle_summaries_original.csv,prec_mean,float64
data/raw/environmental/gee_export_cycle_summaries_original.csv,prec_min,float64
data/raw/environmental/gee_export_cycle_summaries_original.csv,prec_sd,float64
data/raw/environmental/gee_export_cycle_summaries_original.csv,rad_mean,float64
data/raw/environmental/gee_export_cycle_summaries_original.csv,rad_sd,float64
data/raw/environmental/gee_export_cycle_summaries_original.csv,umid_mean,float64
data/raw/environmental/gee_export_cycle_summaries_original.csv,umid_sd,float64
data/raw/environmental/gee_export_cycle_summaries_original.csv,.geo,object
data/raw/forest_inventory/first_cycle_original.csv,READ_ERROR,'utf-8' codec can't decode byte 0xed in position 10: invalid continuation byte
data/raw/forest_inventory/second_cycle_original.csv,READ_ERROR,'utf-8' codec can't decode byte 0xed in position 10: invalid continuation byte
data/raw/phylogeny/family_list_for_V.PhyloMaker2.csv,Acanthaceae,object
data/raw/phylogeny/sample_species_list.csv,species,object
data/raw/phylogeny/sample_species_list.csv,genus,object
data/raw/phylogeny/sample_species_list.csv,family,object
data/raw/phylogeny/sample_species_list.csv,species.relative,object
data/raw/phylogeny/sample_species_list.csv,genus.relative,object
data/raw/spatial/sampling_unit_coordinates.csv,UA,int64
data/raw/spatial/sampling_unit_coordinates.csv,Long,float64
data/raw/spatial/sampling_unit_coordinates.csv,Lat,float64
docs/metadata/data_dictionary_auto.csv,file,object
docs/metadata/data_dictionary_auto.csv,column,object
docs/metadata/data_dictionary_auto.csv,inferred_dtype,object
docs/metadata/environmental_file_validation_summary.csv,item,object
docs/metadata/environmental_file_validation_summary.csv,value,int64
docs/metadata/environmental_predictor_inventory.csv,variable,object
docs/metadata/environmental_predictor_inventory.csv,variable_group,object
docs/metadata/environmental_predictor_inventory.csv,source,object
docs/metadata/environmental_predictor_inventory.csv,cycle_or_contrast,object
docs/metadata/file_manifest.csv,path,object
docs/metadata/file_manifest.csv,size_bytes,int64
results/tables/models/GLM_PD_delta/glm_pd_delta_coefficients_complete.csv,Model,object
results/tables/models/GLM_PD_delta/glm_pd_delta_coefficients_complete.csv,Variable,object
